,0
0,1
1,557
2,558
3,559
4,560
5,562
6,561
7,9
8,21
9,22
10,1176
11,576
12,447
13,1156
14,577
15,477
16,1155
17,1285
18,1154
19,564
20,565
21,1183
22,1283
23,1153
24,563
25,402
26,1026
27,1262
28,1150
29,1151
30,427
31,1090
32,428
33,1091
34,1102
35,1101
36,1100
37,1099
38,1020
39,1058
40,4
41,993
42,92
43,378
44,983
45,873
46,1098
47,870
48,978
49,1097
50,967
51,1021
52,1141
53,1142
54,1144
55,1143
56,487
57,442
58,1145
59,476
60,991
61,429
62,1092
63,5
64,994
65,1059
66,984
67,1146
68,466
69,1147
70,316
71,1132
72,1133
73,1135
74,1134
75,418
76,1136
77,1129
78,1258
79,1130
80,1131
81,1259
82,1148
83,1011
84,1010
85,1009
86,974
87,693
88,692
89,585
90,186
91,187
92,188
93,159
94,158
95,157
96,156
97,947
98,945
99,946
100,890
101,729
102,677
103,988
104,813
105,889
106,815
107,1033
108,1042
109,1043
110,1044
111,1030
112,987
113,359
114,1298
115,1128
116,1162
117,1158
118,884
119,711
120,865
121,373
122,532
123,221
124,193
125,147
126,161
127,372
128,864
129,1086
130,1249
131,710
132,883
133,1087
134,975
135,1075
136,775
137,328
138,868
139,1250
140,869
141,982
142,963
143,1024
144,1161
145,877
146,986
147,326
148,382
149,1089
150,996
151,1079
152,1060
153,1080
154,1081
155,1022
156,1093
157,486
158,430
159,488
160,489
161,492
162,1165
163,1149
164,1246
165,1248
166,1085
167,1084
168,970
169,1247
170,491
171,490
172,494
173,493
174,733
175,1187
176,76
177,75
178,23
179,78
180,77
181,916
182,319
183,1257
184,1212
185,268
186,377
187,537
188,542
189,543
190,954
191,955
192,281
193,776
194,1267
195,82
196,956
197,83
198,282
199,1160
200,1045
201,971
202,1126
203,1163
204,777
205,1159
206,276
207,274
208,275
209,278
210,277
211,279
212,324
213,1221
214,977
215,1188
216,1223
217,1211
218,1268
219,366
220,179
221,365
222,363
223,364
224,362
225,1303
226,1304
227,367
228,368
229,581
230,582
231,580
232,162
233,148
234,643
235,194
236,235
237,222
238,533
239,895
240,534
241,742
242,741
243,374
244,743
245,712
246,744
247,745
248,746
249,747
250,288
251,544
252,545
253,546
254,547
255,280
256,81
257,550
258,551
259,552
260,327
261,555
262,556
263,553
264,554
265,1217
266,87
267,86
268,85
269,84
270,1225
271,1263
272,958
273,957
274,2
275,90
276,89
277,88
278,707
279,535
280,224
281,223
282,236
283,195
284,163
285,149
286,644
287,150
288,645
289,196
290,237
291,375
292,708
293,709
294,1260
295,748
296,225
297,238
298,705
299,706
300,164
301,1215
302,862
303,376
304,863
305,536
306,271
307,272
308,273
309,160
310,646
311,215
312,1216
313,144
314,143
315,639
316,637
317,638
318,736
319,758
320,759
321,760
322,761
323,704
324,762
325,686
326,687
327,688
328,691
329,690
330,689
331,968
332,770
333,771
334,772
335,773
336,284
337,779
338,965
339,778
340,283
341,1096
342,1095
343,1094
344,972
345,1046
346,886
347,538
348,320
349,917
350,264
351,217
352,219
353,218
354,1219
355,263
356,969
357,216
358,321
359,767
360,265
361,369
362,765
363,766
364,539
365,768
366,769
367,888
368,973
369,1047
370,887
371,540
372,322
373,918
374,266
375,936
376,952
377,370
378,51
379,52
380,53
381,50
382,49
383,48
384,47
385,46
386,45
387,44
388,41
389,40
390,39
391,424
392,37
393,1277
394,660
395,780
396,1122
397,878
398,924
399,1116
400,459
401,1281
402,859
403,422
404,881
405,1231
406,438
407,914
408,1232
409,1269
410,1270
411,1037
412,473
413,998
414,65
415,573
416,598
417,29
418,1038
419,898
420,866
421,899
422,249
423,519
424,950
425,672
426,125
427,126
428,127
429,128
430,129
431,130
432,131
433,132
434,135
435,136
436,137
437,138
438,139
439,140
440,141
441,142
442,184
443,185
444,182
445,183
446,714
447,594
448,25
449,335
450,336
451,595
452,26
453,593
454,575
455,1190
456,713
457,999
458,574
459,811
460,109
461,55
462,1186
463,432
464,24
465,339
466,340
