,0
0,1
1,557
2,558
3,559
4,560
5,561
6,562
7,732
8,961
9,960
10,959
11,958
12,957
13,2
14,1225
15,1263
16,1019
17,992
18,1025
19,3
20,1236
21,1262
22,1150
23,1265
24,1151
25,1090
26,427
27,990
28,428
29,1091
30,1102
31,1101
32,1100
33,1099
34,1058
35,4
36,993
37,92
38,378
39,983
40,873
41,1098
42,870
43,978
44,1097
45,967
46,965
47,779
48,284
49,773
50,772
51,771
52,770
53,769
54,768
55,1095
56,1094
57,972
58,1046
59,886
60,538
61,320
62,935
63,1219
64,969
65,263
66,916
67,319
68,885
69,1045
70,971
71,1126
72,1163
73,778
74,283
75,1096
76,85
77,86
78,87
79,88
80,89
81,90
82,551
83,552
84,553
85,554
86,555
87,556
88,327
89,383
90,317
91,318
92,1183
93,447
94,576
95,1176
96,1157
97,1184
98,700
99,701
100,702
101,703
102,684
103,676
104,199
105,652
106,1125
107,1055
108,123
109,853
110,938
111,749
112,1029
113,1152
114,861
115,829
116,169
117,989
118,976
119,648
120,642
121,641
122,640
123,583
124,639
125,638
126,637
127,636
128,635
129,634
130,633
131,153
132,632
133,631
134,630
135,629
136,628
137,167
138,627
139,626
140,625
141,624
142,623
143,621
144,622
145,620
146,122
147,619
148,618
149,617
150,198
151,228
152,241
153,357
154,425
155,616
156,479
157,615
158,614
159,399
160,498
161,613
162,612
163,520
164,251
165,609
166,610
167,611
168,339
169,340
170,341
171,342
172,343
173,344
174,345
175,250
176,346
177,347
178,348
179,349
180,350
181,351
182,352
183,353
184,355
185,356
186,240
187,227
188,197
189,651
190,718
191,717
192,121
193,719
194,720
195,723
196,724
197,158
198,157
199,156
200,1255
201,1284
202,144
203,145
204,1216
205,143
206,142
207,141
208,140
209,139
210,138
211,136
212,137
213,135
214,133
215,130
216,131
217,129
218,125
219,126
220,654
221,1054
222,246
223,181
224,659
225,855
226,1185
227,658
228,245
229,453
230,452
231,244
232,1119
233,657
234,1178
235,940
236,941
237,942
238,943
239,944
240,890
241,729
242,677
243,14
244,15
245,16
246,18
247,17
248,19
249,20
250,308
251,307
252,306
253,305
254,304
255,303
256,302
257,301
258,300
259,299
260,776
261,281
262,955
263,954
264,83
265,1267
266,956
267,82
268,81
269,549
270,280
271,548
272,542
273,543
274,544
275,545
276,546
277,547
278,550
279,1217
280,278
281,277
282,276
283,275
284,274
285,272
286,273
287,271
288,270
289,269
290,268
291,1212
292,1257
293,216
294,217
295,218
296,219
297,214
298,213
299,212
300,177
301,178
302,176
303,152
304,175
305,174
306,1197
307,694
308,647
309,369
310,765
311,766
312,265
313,767
314,321
315,539
316,285
317,1138
318,1137
319,1127
320,973
321,1047
322,887
323,540
324,322
325,918
326,267
327,937
328,953
329,371
330,968
331,693
332,370
333,952
334,936
335,266
336,584
337,763
338,1198
339,764
340,649
341,917
342,264
343,230
344,200
345,653
346,1006
347,1007
348,124
349,854
350,939
351,170
352,699
353,698
354,697
355,696
356,695
357,1199
358,728
359,891
360,675
361,685
362,687
363,688
364,689
365,692
366,585
367,691
368,690
369,155
370,1200
371,210
372,211
373,209
374,208
375,207
376,205
377,206
378,166
379,172
380,171
381,173
382,607
383,1070
384,897
385,72
386,1004
387,908
388,524
389,806
390,260
391,680
392,502
393,482
394,451
395,243
396,1071
397,656
398,1072
399,857
400,1056
401,1073
402,1031
403,1074
404,988
405,813
406,738
407,739
408,740
409,737
410,180
411,894
412,892
413,893
414,889
415,182
416,183
417,184
418,185
419,314
420,313
421,312
422,311
423,310
424,309
425,1261
426,1220
427,1093
428,1022
429,1081
430,1080
431,996
432,1089
433,382
434,326
435,986
436,877
437,1024
438,963
439,982
440,869
441,79
442,1076
443,868
444,1250
445,1240
446,867
447,981
448,1274
449,774
450,1087
451,1088
452,328
453,775
454,1075
455,975
456,1249
457,710
458,883
459,1086
460,864
461,372
462,1241
463,1242
464,1077
465,325
466,876
467,1023
468,962
469,1273
470,234
471,220
472,192
473,147
474,161
