,0
0,1
1,561
2,562
3,1080
4,420
5,1084
6,970
7,1082
8,1083
9,1085
10,1247
11,1248
12,964
13,1165
14,492
15,493
16,23
17,491
18,430
19,488
20,1251
21,710
22,372
23,220
24,234
25,1086
26,1273
27,864
28,856
29,360
30,579
31,362
32,361
33,363
34,364
35,1298
36,1299
37,179
38,192
39,1158
40,1075
41,195
42,196
43,291
44,292
45,766
46,369
47,765
48,265
49,168
50,853
51,696
52,697
53,676
54,953
55,727
56,434
57,570
58,1209
59,1032
60,339
61,340
62,715
63,952
64,936
65,266
66,1198
67,762
68,702
69,703
70,699
71,939
72,701
73,684
74,691
75,585
76,371
77,267
78,541
79,919
80,323
81,370
82,1011
83,1010
84,1009
85,974
86,1008
87,888
88,693
89,764
90,648
91,968
92,400
93,332
94,334
95,333
96,39
97,845
98,433
99,848
100,424
101,46
102,512
103,844
104,843
105,842
106,841
107,790
108,97
109,335
110,54
111,65
112,1300
113,1289
114,158
115,225
116,547
117,748
118,582
119,908
120,305
121,306
122,299
123,301
124,1078
125,1243
126,1246
127,774
128,894
129,892
130,893
131,792
132,231
133,757
134,221
135,147
136,161
137,180
138,739
139,738
140,164
141,279
142,276
143,324
144,559
145,560
146,89
147,86
148,489
149,1076
150,1250
151,868
152,1077
153,962
154,1240
155,1241
156,1242
157,876
158,737
159,740
160,149
161,644
162,163
163,374
164,742
165,1128
166,1191
167,801
168,567
169,810
170,827
171,826
172,515
173,825
174,440
175,824
176,126
177,209
178,208
179,239
180,256
181,255
182,257
183,506
184,485
185,201
186,202
187,453
188,245
189,181
190,672
191,478
192,682
193,866
194,497
195,197
196,356
197,355
198,348
199,347
200,860
201,1233
202,226
203,232
204,233
205,337
206,114
207,367
208,532
209,373
210,235
211,533
212,895
213,1272
214,1033
215,813
216,815
217,1296
218,1042
219,1044
220,1043
221,1297
222,1301
223,889
224,858
225,915
226,439
227,948
228,1036
229,472
230,102
231,443
232,445
233,1129
234,297
235,296
236,294
237,554
238,553
239,552
240,977
241,649
242,636
243,967
244,1160
245,282
246,273
247,972
248,189
249,160
250,185
251,395
252,394
253,60
254,66
255,516
256,670
257,669
258,112
259,999
260,595
261,720
262,426
263,200
264,358
265,230
266,929
267,229
268,612
269,615
270,614
271,507
272,470
273,513
274,812
275,40
276,41
277,45
278,48
279,50
280,51
281,47
282,44
283,100
284,600
285,111
286,606
287,1038
288,998
289,436
290,57
291,828
292,390
293,610
294,716
295,345
296,250
297,228
298,1152
299,861
300,734
301,683
302,951
303,499
304,1001
305,1053
306,1208
307,851
308,850
309,852
310,673
311,350
312,349
313,352
314,353
315,354
316,721
317,206
318,248
319,1171
320,1114
321,1105
322,920
323,788
324,1068
325,529
326,913
327,902
328,912
329,1253
330,899
331,249
332,849
333,501
334,260
335,502
336,243
337,1186
338,36
339,113
340,1206
341,1282
342,900
343,878
344,1166
345,458
346,1218
347,1276
348,735
349,431
350,1203
351,1275
352,1207
353,730
354,116
355,115
356,530
357,706
358,68
359,69
360,67
361,786
362,1071
363,954
364,537
365,580
366,581
367,193
368,268
369,650
370,215
371,216
372,969
373,1212
374,916
375,637
376,722
377,724
378,725
379,723
380,654
381,448
382,1254
383,125
384,847
385,38
386,437
387,839
388,840
389,795
390,838
391,837
392,836
393,463
394,833
395,834
396,1106
397,1115
398,465
399,923
400,1120
401,796
402,1110
403,1109
404,1107
405,804
406,1048
407,789
408,835
409,674
410,285
411,1284
412,133
413,92
414,873
415,983
416,1098
417,870
418,978
419,966
420,1126
421,1163
422,1045
423,274
424,277
425,278
426,965
427,778
428,283
429,264
430,538
431,1096
432,1097
433,376
434,718
435,240
436,227
437,611
438,569
439,1028
440,1142
441,1143
442,410
443,427
444,991
445,442
446,1145
447,1146
448,1148
449,1259
450,1130
451,1131
452,316
453,1136
454,418
455,1135
456,1132
457,487
458,1260
459,1263
460,486
461,490
462,75
463,1187
464,743
465,744
466,746
467,212
468,1046
469,704
470,690
471,639
472,642
473,641
474,640
475,638
476,153
477,633
478,634
479,754
480,753
481,752
482,751
483,758
484,736
485,154
486,632
487,770
488,769
489,421
490,1140
491,379
492,1059
493,1014
494,6
495,995
496,1013
497,985
498,875
499,980
500,955
501,777
502,885
503,971
504,272
505,275
506,281
507,549
508,81
509,776
510,956
511,380
512,93
513,994
514,5
515,1021
516,1141
517,429
518,1092
519,993
520,4
521,1058
522,1157
523,1176
524,447
525,576
526,84
527,85
528,88
529,14
530,15
531,13
532,1064
533,603
534,1063
535,528
536,831
537,832
538,454
539,336
540,422
541,329
542,859
543,1278
544,338
545,26
546,881
547,438
548,1232
549,932
550,1264
551,803
552,33
553,798
554,566
555,601
556,526
557,495
558,468
559,118
560,1256
561,117
562,1173
563,1065
564,535
565,159
566,184
567,940
568,988
569,244
570,142
571,141
572,1255
573,1181
574,1295
575,70
576,1302
577,1304
578,236
579,270
580,271
581,1215
582,960
583,647
584,583
585,717
586,719
587,346
588,351
589,846
590,591
591,588
592,1193
593,592
594,949
595,1061
596,471
597,590
598,508
599,791
600,1049
601,1108
602,464
603,922
604,527
605,602
606,455
607,1112
608,933
609,799
610,1153
611,412
612,444
613,1149
614,413
615,1099
616,958
617,959
618,957
619,2
