,0
0,1
1,557
2,383
3,327
4,556
5,555
6,554
7,553
8,552
9,551
10,1217
11,223
12,236
13,650
14,145
15,1216
16,983
17,873
18,870
19,1098
20,978
21,1097
22,778
23,1096
24,1094
25,1046
26,886
27,972
28,1095
29,321
30,768
31,767
32,539
33,770
34,771
35,772
36,773
37,284
38,779
39,965
40,229
41,199
42,652
43,1125
44,1055
45,123
46,727
47,756
48,755
49,754
50,876
51,1023
52,962
53,981
54,867
55,1274
56,774
57,1250
58,868
59,975
60,1075
61,328
62,775
63,869
64,963
65,1161
66,877
67,986
68,326
69,382
70,1089
71,784
72,927
73,920
74,1213
75,1253
76,793
77,787
78,903
79,95
80,468
81,495
82,602
83,1107
84,1108
85,1109
86,464
87,1115
88,465
89,603
90,1063
91,528
92,456
93,800
94,934
95,1062
96,214
97,213
98,536
99,862
100,376
101,863
102,1215
103,237
104,224
105,535
106,707
107,375
108,890
109,946
110,945
111,944
112,942
113,941
114,940
115,1178
116,657
117,656
118,1071
119,243
120,451
121,244
122,452
123,1119
124,658
125,1185
126,855
127,261
128,395
129,262
130,504
131,484
132,930
133,397
134,226
135,239
136,1186
137,999
138,713
139,109
140,55
141,1190
142,811
143,575
144,1201
145,26
146,595
147,593
148,104
149,102
150,101
151,98
152,100
153,99
154,475
155,668
156,331
157,441
158,385
159,384
160,387
161,388
162,389
163,671
164,516
165,670
166,669
167,390
168,440
169,826
170,827
171,515
172,825
173,824
174,823
175,43
176,330
177,423
178,474
179,820
180,819
181,818
182,817
183,662
184,816
185,782
186,783
187,880
188,663
189,664
190,667
191,666
192,665
193,926
194,911
195,785
196,786
197,902
198,1111
199,1048
200,789
201,96
202,904
203,788
204,794
205,529
206,530
207,913
208,461
209,1113
210,1170
211,1104
212,1068
213,1168
214,1173
215,1065
216,1105
217,1171
218,1114
219,462
220,921
221,45
222,44
223,40
224,41
225,332
226,334
227,333
228,37
229,38
230,437
231,846
232,513
233,848
234,847
235,844
236,843
237,841
238,842
239,97
240,463
241,837
242,836
243,833
244,834
245,835
246,840
247,795
248,790
249,839
250,838
251,1238
252,1106
253,922
254,1256
255,796
256,1120
257,1110
258,923
259,791
260,1049
261,1191
262,1103
263,781
264,1057
265,1278
266,1174
267,910
268,901
269,661
270,1121
271,1123
272,460
273,1124
274,1066
275,568
276,458
277,1172
278,1117
279,925
280,879
281,924
282,1122
283,780
284,878
285,1281
286,1280
287,1279
288,730
289,1206
290,1207
291,1203
292,1275
293,117
294,567
295,116
296,115
297,35
298,36
299,419
300,1218
301,431
302,114
303,1189
304,496
305,31
306,1166
307,604
308,1252
309,1036
310,1035
311,514
312,948
313,882
314,42
315,1034
316,1277
317,1282
318,900
319,859
320,422
321,1009
322,1010
323,1011
324,286
325,980
326,90
327,91
328,992
329,3
330,1025
331,1019
332,1236
333,1188
334,1221
335,549
336,81
337,550
338,291
339,293
340,292
341,294
342,295
343,1026
344,960
345,959
346,958
347,957
348,2
349,1225
350,1263
351,559
352,558
353,560
354,961
355,92
356,993
357,1020
358,1058
359,4
360,378
361,1146
362,1147
363,466
364,442
365,487
366,1148
367,1259
368,1258
369,1129
370,1131
371,421
372,1132
373,1133
374,1135
375,1136
376,418
377,1134
378,316
379,1130
380,184
381,185
382,183
383,182
384,538
385,264
386,319
387,916
388,263
389,218
390,219
391,969
392,216
393,935
394,217
395,103
396,105
397,106
398,107
399,108
400,47
401,48
402,50
403,49
404,51
405,52
406,53
407,24
408,338
409,716
410,715
411,714
412,25
413,1000
414,608
415,611
416,520
417,613
418,612
419,498
420,399
421,615
422,614
423,425
424,616
425,479
426,569
427,1028
428,594
429,454
430,566
431,526
432,601
433,33
434,831
435,798
436,832
437,950
438,519
439,672
440,497
441,398
442,478
443,928
444,448
445,860
446,1245
447,1286
448,1287
449,1179
450,1177
451,996
452,227
453,197
454,651
455,240
456,121
457,719
458,720
459,721
460,723
461,722
462,753
463,751
464,752
465,749
466,853
467,938
468,939
