,0
0,1
1,557
2,558
3,559
4,959
5,1225
6,1025
7,1263
8,1019
9,1236
10,1262
11,427
12,1090
13,1151
14,1150
15,1265
16,1266
17,1099
18,1100
19,1101
20,1020
21,1058
22,4
23,993
24,92
25,870
26,1098
27,873
28,378
29,983
30,282
31,1160
32,1163
33,885
34,1045
35,971
36,1126
37,1257
38,278
39,544
40,546
41,545
42,547
43,743
44,712
45,745
46,746
47,747
48,748
49,287
50,288
51,80
52,289
53,290
54,291
55,292
56,293
57,295
58,296
59,297
60,298
61,7
62,8
63,9
64,10
65,11
66,12
67,14
68,18
69,20
70,21
71,578
72,1175
73,1156
74,447
75,1183
76,318
77,317
78,22
79,517
80,446
81,974
82,1009
83,1010
84,1008
85,888
86,1011
87,286
88,1012
89,980
90,872
91,1013
92,875
93,985
94,380
95,94
96,995
97,6
98,1014
99,1015
100,1016
101,1230
102,1239
103,1147
104,466
105,1146
106,487
107,1145
108,442
109,1148
110,1259
111,1131
112,1130
113,1129
114,1258
115,316
116,421
117,1134
118,1135
119,418
120,1136
121,1132
122,1133
123,315
124,411
125,410
126,412
127,409
128,407
129,406
130,405
131,404
132,403
133,1224
134,990
135,428
136,1091
137,1102
138,523
139,907
140,1293
141,522
142,906
143,258
144,678
145,500
146,1180
147,481
148,242
149,450
150,1040
151,1041
152,1042
153,1043
154,1044
155,1030
156,1297
157,1219
158,219
159,218
160,217
161,935
162,264
163,770
164,769
165,768
166,321
167,539
168,767
169,265
170,369
171,765
172,766
173,694
174,647
175,772
176,773
177,965
178,779
179,284
180,1197
181,175
182,173
183,174
184,120
185,203
186,201
187,226
188,239
189,1032
190,860
191,448
192,928
193,478
194,682
195,437
196,513
197,846
198,847
199,848
200,38
201,1092
202,1144
203,1143
204,1142
205,1059
206,5
207,994
208,93
209,379
210,984
211,874
212,1140
213,871
214,979
215,1139
216,1138
217,285
218,1137
219,1127
220,973
221,1047
222,887
223,540
224,322
225,918
226,266
227,936
228,952
229,370
230,764
231,763
232,704
233,762
234,761
235,760
236,758
237,736
238,154
239,674
240,727
241,756
242,891
243,675
244,155
245,676
246,684
247,703
248,702
249,701
250,700
251,699
252,170
253,696
254,695
255,1199
256,124
257,854
258,939
259,200
260,653
261,230
262,1055
263,1125
264,652
265,199
266,229
267,123
268,853
269,938
270,749
271,1152
272,1029
273,829
274,169
275,989
276,976
277,728
278,153
279,633
280,640
281,641
282,642
283,1198
284,649
285,648
286,639
287,583
288,638
289,637
290,636
291,635
292,634
293,632
294,630
295,631
296,629
297,628
298,167
299,627
300,626
301,624
302,623
303,622
304,621
305,620
306,122
307,619
308,617
309,198
310,228
311,357
312,425
313,616
314,479
315,614
316,615
317,399
318,498
319,613
320,612
321,520
322,609
323,610
324,611
325,251
326,608
327,1196
328,1000
329,715
330,716
331,25
332,594
333,714
334,339
335,340
336,342
337,343
338,344
339,345
340,250
341,352
342,351
343,350
344,349
345,348
346,347
347,346
348,672
349,950
350,519
351,898
352,248
353,518
354,813
355,889
356,180
357,737
358,738
359,739
360,740
361,163
362,149
363,1299
364,1303
365,1304
366,367
367,366
368,179
369,27
370,1050
371,1235
372,63
373,596
374,1288
375,1271
376,1002
377,1291
378,1290
379,1292
380,605
381,1051
382,28
383,597
384,64
385,572
386,997
387,1164
388,509
389,808
390,501
391,259
392,679
393,805
394,71
395,809
396,510
397,1037
398,473
399,111
400,436
401,998
402,573
403,65
404,598
405,1038
406,606
407,1039
408,896
409,1289
410,1003
411,1300
412,1294
413,655
414,1301
415,1302
416,856
417,531
418,1166
419,419
420,1276
421,735
422,1203
423,1275
424,113
425,730
426,1206
427,1207
428,1279
429,431
430,1218
431,469
432,467
433,114
434,496
435,31
436,1189
437,35
438,458
439,568
440,36
441,470
442,812
443,1027
444,507
445,840
446,795
447,839
448,838
449,463
450,837
451,836
452,835
453,834
454,833
455,601
456,526
457,454
458,832
459,798
460,831
461,33
462,118
463,468
464,495
465,603
466,528
