,0
0,1
1,2
2,958
3,957
4,1225
5,1263
6,90
7,89
8,86
9,85
10,84
11,87
12,88
13,3
14,992
15,91
16,1236
17,960
18,961
19,959
20,1025
21,1019
22,1262
23,1026
24,562
25,561
26,560
27,300
28,302
29,301
30,10
31,19
32,20
33,18
34,17
35,16
36,15
37,732
38,1283
39,1153
40,477
41,1155
42,1154
43,1285
44,416
45,415
46,1175
47,578
48,564
49,565
50,563
51,402
52,404
53,405
54,403
55,406
56,409
57,408
58,407
59,1224
60,445
61,417
62,444
63,443
64,1183
65,318
66,317
67,21
68,22
69,517
70,446
71,314
72,313
73,312
74,311
75,310
76,309
77,1220
78,1261
79,308
80,307
81,306
82,305
83,304
84,303
85,12
86,13
87,14
88,559
89,11
90,297
91,298
92,293
93,294
94,295
95,296
96,292
97,291
98,289
99,80
100,290
101,747
102,746
103,745
104,744
105,712
106,743
107,895
108,533
109,532
110,221
111,865
112,373
113,162
114,148
115,194
116,193
117,582
118,580
119,581
120,894
121,643
122,792
123,368
124,367
125,179
126,1299
127,1298
128,359
129,361
130,362
131,360
132,830
133,987
134,1030
135,856
136,1301
137,655
138,1040
139,1043
140,1041
141,1042
142,889
143,813
144,988
145,1074
146,1031
147,1073
148,1056
149,857
150,1072
151,1071
152,656
153,482
154,483
155,452
156,244
157,1118
158,657
159,1178
160,943
161,944
162,942
163,941
164,658
165,930
166,484
167,262
168,395
169,260
170,524
171,908
172,680
173,502
174,503
175,681
176,261
177,505
178,1214
179,1210
180,1233
181,232
182,233
183,1192
184,449
185,898
186,1222
187,1205
188,506
189,396
190,616
191,479
192,498
193,399
194,614
195,615
196,613
197,612
198,520
199,251
200,611
201,610
202,608
203,609
204,1196
205,1229
206,1000
207,714
208,25
209,594
210,569
211,812
212,1027
213,507
214,433
215,470
216,1028
217,425
218,357
219,241
220,228
221,240
222,227
223,197
224,651
225,717
226,718
227,719
228,720
229,721
230,722
231,723
232,724
233,725
234,726
235,166
236,210
237,211
238,207
239,206
240,205
241,204
242,120
243,226
244,231
245,1032
246,239
247,860
248,448
249,928
250,478
251,682
252,398
253,672
254,497
255,519
256,950
257,249
258,899
259,866
260,849
261,811
262,105
263,104
264,103
265,102
266,107
267,340
268,339
269,341
270,343
271,342
272,344
273,345
274,250
275,397
276,815
277,1033
278,855
279,1185
280,940
281,1119
282,245
283,453
284,504
285,74
286,931
287,485
288,253
289,255
290,257
291,256
292,254
293,69
294,70
295,1186
296,68
297,67
298,713
299,1190
300,55
301,109
302,108
303,106
304,595
305,574
306,999
307,26
308,1201
309,247
310,112
311,54
312,66
313,391
314,393
315,392
316,390
317,389
318,388
319,387
320,386
321,385
322,384
323,516
324,671
325,670
326,669
327,441
328,668
329,331
330,667
331,666
332,665
333,664
334,784
335,786
336,785
337,902
338,475
339,101
340,100
341,99
342,98
343,788
344,913
345,1048
346,789
347,794
348,96
349,904
350,424
351,40
352,39
353,49
354,50
355,45
356,46
357,47
358,48
359,44
360,41
361,334
362,332
363,333
364,37
365,905
366,920
367,461
368,1113
369,1170
370,1104
371,1068
372,1173
373,1168
374,462
375,1105
376,1171
377,1114
378,1065
379,529
380,530
381,456
382,1062
383,800
384,934
385,34
386,119
387,1237
388,1204
389,731
390,804
391,1264
392,803
393,1107
394,1112
395,455
396,527
397,602
398,933
399,799
400,528
401,1064
402,603
403,1063
404,1238
405,923
406,1110
407,1120
408,796
409,922
410,464
411,1109
412,1108
413,1106
414,465
415,1115
416,848
417,847
418,845
419,512
420,843
421,844
422,795
423,790
424,463
425,837
426,836
427,835
428,838
429,839
430,840
431,834
432,833
433,601
434,526
435,566
436,495
437,468
438,118
439,33
440,831
441,798
442,832
443,454
444,513
445,437
446,846
447,1049
448,1256
449,791
450,451
451,243
452,235
453,222
454,740
455,737
456,163
457,644
458,149
459,150
460,164
461,893
462,892
463,180
464,738
465,739
466,706
467,705
468,645
469,196
470,192
471,234
472,1273
473,220
474,147
475,161
476,366
477,365
478,1304
479,1272
480,1088
481,1128
482,1162
483,1087
484,1086
485,372
486,864
487,1274
488,774
489,775
490,975
491,1075
492,328
493,1158
494,884
495,711
496,1076
497,868
498,981
499,962
500,1240
501,867
502,1242
503,325
504,381
505,1077
506,1241
507,876
508,1023
509,1250
510,79
511,869
512,982
513,963
514,1024
515,1161
516,877
517,986
518,326
519,382
520,1089
521,1179
522,1287
523,1286
524,1246
525,1083
526,1244
527,1082
528,420
529,401
530,970
531,1084
532,1248
533,1247
534,1085
535,1149
536,964
537,1165
538,733
539,494
540,493
541,492
542,491
543,490
544,489
545,488
546,430
547,486
548,996
549,1080
550,1079
551,1060
552,1081
553,1022
554,1093
555,1177
556,1078
557,1243
558,1251
559,1187
560,75
561,76
562,77
563,78
564,967
565,978
566,777
567,1160
568,282
569,1163
570,1126
571,971
572,1045
573,885
574,916
575,319
576,263
577,969
578,217
579,218
580,1219
581,219
582,216
583,650
584,1212
585,1257
586,277
587,1221
588,1211
589,1223
590,1268
591,870
592,1098
593,873
594,983
595,378
596,4
597,993
598,1058
599,1100
600,1099
601,1020
602,1101
603,1102
604,1091
605,428
606,990
607,92
608,1092
609,1144
610,1143
611,1142
612,1141
613,1021
614,1059
615,5
616,994
617,93
618,1017
619,1016
620,1015
621,1239
622,1230
623,1018
624,1014
625,6
626,995
627,94
628,980
629,872
630,1013
631,875
632,985
633,380
634,1012
635,974
636,1009
637,888
638,973
639,1127
640,1047
641,285
642,1138
643,1137
644,887
645,764
646,1198
647,648
648,649
649,647
650,694
651,214
652,269
653,268
654,270
655,274
656,275
657,272
658,273
659,271
660,279
661,83
662,547
663,546
664,544
665,545
666,548
667,280
668,543
669,955
670,954
671,281
672,776
673,1267
674,278
675,276
676,1159
677,966
678,977
679,1188
680,324
681,82
682,956
683,549
684,81
685,550
686,551
687,552
688,554
689,1217
690,555
691,556
692,327
693,383
694,1156
695,577
696,414
697,413
698,315
699,412
700,411
701,410
702,1135
703,418
704,1136
705,316
706,421
707,1132
708,1134
709,1133
710,1145
711,487
712,442
713,1147
714,466
715,1146
716,1130
717,1129
718,1258
719,1131
720,1148
721,542
722,377
723,537
724,159
725,186
726,187
727,188
728,165
729,376
730,863
731,536
732,862
733,225
734,238
735,190
736,191
737,224
738,237
739,535
740,707
741,375
742,708
743,709
744,1260
745,742
746,195
747,236
748,223
749,741
750,374
751,534
752,947
753,677
754,729
755,890
756,946
757,945
758,181
759,659
760,1054
761,246
762,1254
763,654
764,125
765,518
766,248
767,349
768,350
769,352
770,351
771,354
772,353
773,355
774,356
775,203
776,201
777,202
778,348
779,347
780,346
781,715
782,716
783,1197
784,176
785,175
786,152
787,177
788,178
789,174
790,173
791,171
792,172
793,208
794,209
795,626
796,625
797,624
798,622
799,623
800,122
801,620
802,621
803,619
804,618
805,198
806,617
807,1200
808,699
809,698
810,696
811,697
812,170
813,1199
814,124
815,700
816,701
817,702
818,703
819,676
820,684
821,635
822,637
823,639
824,638
825,584
826,636
827,760
828,761
829,762
830,704
831,918
832,322
833,540
834,936
835,266
836,952
837,370
838,642
839,766
840,765
841,369
842,965
843,773
844,772
845,769
846,771
847,770
848,768
849,284
850,779
851,1096
852,283
853,778
854,1097
855,871
856,1140
857,874
858,984
859,379
860,979
861,252
862,851
863,850
864,1208
865,1053
866,734
867,1001
868,1061
869,949
870,1194
871,592
872,591
873,570
874,434
875,62
876,471
877,590
878,508
879,589
880,588
881,1193
882,586
883,587
884,841
885,842
886,97
887,921
888,787
889,903
890,95
891,1253
892,1213
893,912
894,927
895,793
896,1111
897,663
898,880
899,783
900,782
901,816
902,818
903,817
904,662
905,819
906,116
907,115
908,822
909,423
910,474
911,821
912,820
913,472
