,0
0,1
1,557
2,558
3,559
4,560
5,561
6,562
7,961
8,732
9,960
10,959
11,958
12,957
13,2
14,1263
15,1225
16,91
17,992
18,3
19,1025
20,1019
21,1236
22,1262
23,427
24,1090
25,1151
26,1150
27,1265
28,1266
29,403
30,404
31,405
32,406
33,407
34,408
35,409
36,410
37,411
38,412
39,315
40,413
41,414
42,415
43,416
44,578
45,1175
46,417
47,445
48,444
49,443
50,565
51,564
52,563
53,402
54,1026
55,1188
56,1223
57,1211
58,1268
59,1221
60,324
61,279
62,278
63,277
64,276
65,274
66,275
67,273
68,272
69,271
70,270
71,269
72,268
73,1212
74,319
75,916
76,263
77,969
78,218
79,219
80,1219
81,935
82,264
83,917
84,320
85,538
86,886
87,1046
88,972
89,1094
90,1095
91,1096
92,283
93,778
94,1097
95,967
96,978
97,870
98,1098
99,873
100,983
101,378
102,92
103,993
104,4
105,1058
106,1020
107,1099
108,1100
109,1101
110,1102
111,1091
112,428
113,990
114,1224
115,1184
116,1157
117,1176
118,576
119,447
120,1183
121,318
122,317
123,1283
124,1153
125,19
126,20
127,21
128,22
129,314
130,517
131,446
132,313
133,312
134,311
135,310
136,309
137,1220
138,307
139,308
140,1261
141,305
142,306
143,304
144,303
145,302
146,301
147,300
148,299
149,298
150,297
151,296
152,295
153,294
154,293
155,292
156,291
157,290
158,80
159,289
160,288
161,287
162,747
163,748
164,746
165,745
166,744
167,712
168,743
169,709
170,1260
171,708
172,375
173,707
174,535
175,224
176,237
177,196
178,645
179,150
180,164
181,706
182,705
183,740
184,739
185,738
186,737
187,180
188,892
189,893
190,792
191,894
192,162
193,148
194,643
195,194
196,235
197,222
198,533
199,895
200,742
201,374
202,741
203,534
204,223
205,236
206,195
207,644
208,149
209,163
210,677
211,947
212,946
213,945
214,944
215,943
216,942
217,941
218,940
219,1178
220,657
221,1118
222,244
223,452
224,483
225,503
226,681
227,261
228,807
229,525
230,909
231,1005
232,73
233,1004
234,72
235,897
236,1070
237,607
238,1052
239,30
240,599
241,61
242,60
243,59
244,58
245,57
246,56
247,1069
248,511
249,810
250,828
251,827
252,826
253,515
254,825
255,824
256,440
257,823
258,43
259,330
260,822
261,423
262,474
263,821
264,820
265,819
266,818
267,817
268,662
269,816
270,782
271,1167
272,1169
273,1067
274,1103
275,1191
276,1252
277,604
278,1166
279,458
280,568
281,36
282,419
283,113
284,730
285,1207
286,1279
287,1206
288,1203
289,1275
290,735
291,1276
292,1218
293,431
294,469
295,114
296,467
297,1189
298,496
299,31
300,801
301,802
302,457
303,567
304,797
305,932
306,32
307,117
308,115
309,116
310,912
311,927
312,1213
313,1253
314,1111
315,793
316,787
317,903
318,95
319,98
320,99
321,100
322,902
323,786
324,785
325,784
326,926
327,911
328,664
329,665
330,666
331,667
332,475
333,331
334,668
335,441
336,669
337,670
338,516
339,671
340,390
341,388
342,389
343,387
344,386
345,385
346,384
347,54
348,112
349,66
350,394
351,600
352,393
353,392
354,391
355,28
356,1051
357,605
358,1271
359,1288
360,1289
361,1002
362,1291
363,1292
364,1290
365,906
366,522
367,1293
368,500
369,1180
370,481
371,450
372,242
373,1040
374,655
375,1301
376,1302
377,856
378,1041
379,1042
380,1043
381,1044
382,830
383,987
384,1030
385,1297
386,1296
387,1182
388,1181
389,1295
390,1294
391,501
392,679
393,259
394,805
395,523
396,907
397,1003
398,71
399,896
400,1235
401,1050
402,27
403,596
404,63
405,1234
406,1228
407,571
408,1202
409,435
410,997
411,572
412,64
413,597
414,1039
415,606
416,1038
417,29
418,598
419,65
420,573
421,998
422,436
423,111
424,473
425,1037
426,510
427,809
428,1036
429,1035
430,948
431,514
432,858
433,915
434,439
435,882
436,42
437,1278
438,1174
439,1057
440,910
441,901
442,1121
443,661
444,1123
445,781
446,879
447,925
448,1117
449,460
450,1066
451,1124
452,1116
453,924
454,878
455,780
456,1122
457,660
458,900
459,1282
460,422
461,859
462,329
463,1231
464,881
465,438
466,914
