,0
0,1
1,559
2,958
3,957
4,992
5,1025
6,577
7,238
8,739
9,909
10,390
11,80
12,290
13,292
14,287
15,288
16,1260
17,1034
18,860
19,448
20,200
21,653
22,230
23,938
24,755
25,168
26,169
27,750
28,752
29,122
30,939
31,854
32,128
33,449
34,253
35,255
36,1140
37,1257
38,1262
39,1236
40,3
41,956
42,281
43,620
44,692
45,689
46,761
47,738
48,892
49,532
50,533
51,541
52,154
53,760
54,139
55,140
56,138
57,131
58,1202
59,1051
60,28
61,596
62,27
63,1050
64,581
65,580
66,1286
67,223
68,236
69,224
70,707
71,708
72,374
73,195
74,149
75,741
76,644
77,148
78,792
79,706
80,111
81,809
82,439
83,882
84,914
85,353
86,55
87,109
88,1141
89,994
90,93
91,1142
92,379
93,984
94,276
95,78
96,375
97,188
98,729
99,184
100,185
101,133
102,134
103,135
104,156
105,157
106,141
107,1122
108,115
109,467
110,31
111,1169
112,330
113,821
114,540
115,918
116,766
117,369
118,887
119,322
120,649
121,291
122,486
123,631
124,629
125,725
126,724
127,242
128,1084
129,1024
130,1161
131,1212
132,547
133,977
134,213
135,1216
136,76
137,105
138,811
139,593
140,53
141,451
142,452
143,260
144,806
145,524
146,525
147,681
148,908
149,820
150,1117
151,441
152,182
153,1074
154,657
155,930
156,262
157,536
158,218
159,219
160,162
161,269
162,1126
163,275
164,324
165,191
166,190
167,108
168,600
169,1052
170,30
171,389
172,388
173,671
174,942
175,941
176,980
177,872
178,875
179,985
180,72
181,1004
182,246
183,665
184,910
185,781
186,1116
187,35
188,1191
189,1009
190,1008
191,84
192,83
193,90
194,89
195,381
196,1023
197,202
198,651
199,717
200,121
201,845
202,268
203,971
204,1160
205,537
206,376
207,748
208,746
209,745
210,1280
211,815
212,361
213,616
214,613
215,722
216,172
217,196
218,863
219,150
220,1014
221,1017
222,1016
223,1015
224,1239
225,1230
226,1018
227,647
228,694
229,153
230,633
231,636
232,170
233,1269
234,432
235,103
236,106
237,341
238,398
239,586
240,220
241,1273
242,867
243,975
244,1128
245,1158
246,865
247,60
248,61
249,59
250,1037
251,510
252,473
253,597
254,987
255,830
256,1043
257,194
258,1298
259,1296
260,1030
261,1301
262,659
263,232
264,632
265,688
266,698
267,697
268,344
269,928
270,682
271,478
272,352
273,351
274,356
275,1012
276,548
277,280
278,430
279,1245
280,904
281,840
282,983
283,873
284,555
285,876
286,136
287,137
288,669
289,662
290,858
291,42
292,828
293,511
294,1069
295,331
296,1279
297,1275
298,1207
299,1252
300,458
301,1166
302,843
303,385
304,475
305,667
306,663
307,515
308,825
309,719
310,721
311,723
312,704
313,762
314,370
315,952
316,267
317,937
318,371
319,919
320,974
321,241
322,357
323,199
324,1125
325,1055
326,283
327,895
328,1234
329,501
330,679
331,509
332,1164
333,1293
334,237
335,993
336,91
337,2
338,1244
339,1083
340,1246
341,1247
342,401
343,420
344,1082
345,1242
346,1241
347,325
348,775
349,869
350,963
351,1100
352,1099
353,972
354,152
355,171
356,726
357,1110
358,796
359,1120
360,34
361,934
362,800
363,455
364,799
365,1112
366,456
367,603
368,1106
369,465
370,1115
371,1107
372,464
373,790
374,512
375,839
376,838
377,837
378,836
379,833
380,835
381,841
382,842
383,97
384,793
385,785
386,902
387,98
388,104
389,654
390,120
391,126
392,125
393,130
394,233
395,686
396,891
397,562
398,959
399,193
400,405
401,1188
402,1223
403,1211
404,87
405,86
406,307
407,308
408,8
409,489
410,1149
411,490
412,492
413,493
414,1187
415,75
416,1088
417,1075
418,1249
419,372
420,1086
421,710
422,418
423,1133
424,1132
425,1135
426,1134
427,315
428,286
429,1011
430,358
431,1226
432,1228
433,1227
434,472
435,436
436,606
437,896
438,1289
439,1038
440,1271
441,1291
442,1288
443,1290
444,1292
445,906
446,258
447,1300
448,805
449,907
450,71
451,1003
452,523
453,598
454,65
455,99
456,100
457,735
458,114
459,496
460,1067
461,604
462,661
463,780
464,1114
465,96
466,102
467,1053
468,393
469,391
470,599
471,1031
472,1056
473,56
474,824
475,440
476,823
477,43
478,1205
479,518
480,898
481,394
482,58
483,57
484,531
485,802
486,1213
487,920
488,1104
489,794
490,903
491,95
492,1253
493,886
494,1095
495,635
496,1196
497,498
498,350
499,349
500,1103
501,1167
502,567
503,116
504,801
505,1195
506,758
507,687
508,954
509,1220
510,304
511,305
512,306
513,18
514,309
515,310
516,312
517,311
518,19
519,479
520,615
521,614
522,399
523,201
524,240
525,1237
526,460
527,1172
528,1124
529,1066
530,422
531,859
532,1277
533,879
534,1123
535,925
536,1121
537,39
538,46
539,45
540,44
541,41
542,40
543,999
544,574
545,1186
546,247
547,639
548,638
549,1201
550,516
551,1222
552,249
553,1045
554,1127
555,648
556,640
557,630
558,624
559,622
560,623
561,976
562,674
563,736
564,1006
565,1007
566,754
567,753
568,751
569,123
570,1033
571,579
572,814
573,1044
574,813
575,151
576,354
577,1072
578,890
579,943
580,944
581,727
582,757
583,756
584,728
585,174
586,166
587,628
588,167
589,483
590,1005
591,1210
592,529
593,1168
594,1173
595,1068
596,618
597,619
598,617
599,198
600,355
601,239
602,767
603,321
604,539
605,650
606,645
607,145
608,146
609,646
610,159
611,289
612,298
613,1263
614,1019
615,256
616,257
617,506
618,926
619,911
620,666
621,668
622,1147
623,466
624,1092
625,991
626,215
627,165
628,189
629,946
630,945
631,783
632,880
633,1232
634,881
635,1270
636,1264
637,798
638,831
639,454
640,495
641,118
642,832
643,468
644,348
645,701
646,702
647,700
648,699
649,695
650,155
651,684
652,212
653,82
654,810
655,827
656,474
657,817
658,818
659,819
660,816
661,807
662,54
663,26
664,1192
665,1214
666,226
667,203
668,227
669,197
670,207
671,1197
672,176
673,178
674,177
675,759
676,1153
677,382
678,986
679,877
680,981
681,962
682,320
683,917
684,978
685,378
686,769
687,772
688,770
689,771
690,505
691,899
692,866
693,67
694,225
695,1101
696,1080
697,1287
698,1089
699,1177
700,996
701,960
702,560
703,608
704,609
705,610
706,683
707,929
708,124
709,749
710,696
711,871
712,874
713,1183
714,1176
715,318
716,576
717,294
718,295
719,296
720,79
721,1217
722,1102
723,990
724,1224
725,870
726,967
727,1184
728,92
729,1058
730,4
731,1159
732,621
733,625
734,425
735,426
736,480
737,1061
738,949
739,1001
740,1194
741,592
742,570
743,107
744,434
745,591
746,590
747,471
748,951
749,673
750,410
751,409
752,428
753,403
754,404
755,1090
756,1151
757,1266
758,88
759,626
760,822
761,387
762,384
763,386
764,1276
765,572
766,1235
767,110
768,571
769,63
770,997
771,435
772,655
773,1182
774,1302
775,573
776,504
777,484
778,652
779,229
780,144
781,554
782,553
783,556
784,552
785,551
786,550
787,333
788,513
789,847
790,433
791,1028
792,1229
793,714
794,715
795,29
796,643
797,9
798,7
799,11
800,14
801,15
802,402
803,217
804,1219
805,916
806,319
807,545
808,546
809,277
810,274
811,160
812,931
813,254
814,485
815,1119
816,69
817,68
818,127
819,263
820,969
821,713
822,1190
823,595
824,658
825,1118
826,1145
827,442
828,487
829,24
830,712
831,744
832,1248
833,1085
834,970
835,677
836,856
837,1070
838,73
839,395
840,186
841,142
842,1284
843,158
844,1255
845,1185
846,408
847,563
848,446
849,17
850,13
851,21
852,317
853,1283
854,22
855,326
856,37
857,332
858,1170
859,461
860,921
861,913
862,32
863,112
864,459
865,568
866,897
867,74
868,1000
869,113
870,36
871,469
872,431
873,670
874,1065
875,1098
876,1096
877,705
878,737
879,709
880,742
881,853
882,175
883,1299
884,1303
885,365
886,364
887,363
888,362
889,367
890,1297
891,450
892,482
893,502
894,680
895,503
896,261
897,244
898,857
899,1111
900,927
901,787
902,1026
903,732
904,1250
905,868
906,1162
907,884
908,711
909,373
910,1087
911,161
912,366
913,864
914,221
915,328
916,1076
917,1215
918,862
919,6
920,995
921,129
922,293
923,565
924,1021
925,1148
926,1146
927,1136
928,210
929,211
930,209
931,208
932,206
933,273
934,278
935,1267
936,327
937,383
938,1130
939,1258
940,1144
941,1143
942,637
943,583
944,1138
945,285
946,1265
947,912
948,38
949,527
950,602
951,1049
952,932
953,797
954,955
955,935
956,192
957,234
958,147
959,558
960,557
961,301
962,300
963,299
964,773
965,411
966,1179
967,10
968,173
969,205
970,204
971,660
972,438
973,1231
974,514
975,1036
976,948
977,1035
978,905
979,1039
980,1027
981,803
982,1204
983,119
984,470
985,848
986,437
987,47
988,50
989,62
990,589
991,588
992,1193
993,587
994,49
995,48
996,812
997,530
998,1171
999,507
1000,338
1001,1054
1002,251
1003,499
1004,400
1005,334
1006,893
1007,894
1008,183
1009,923
1010,922
1011,1109
1012,508
1013,297
1014,303
1015,302
1016,1093
1017,1251
1018,1081
1019,1022
1020,740
1021,1073
1022,988
1023,1150
1024,1268
1025,1221
1026,1163
1027,690
1028,691
1029,693
1030,1078
1031,1243
1032,578
1033,1175
1034,1157
1035,447
1036,429
1037,316
1038,1259
1039,416
1040,414
1041,961
1042,561
1043,1165
1044,964
1045,491
1046,1010
1047,1047
1048,973
1049,888
1050,1137
1051,1200
1052,968
1053,642
1054,768
1055,1046
1056,284
1057,765
1058,703
1059,676
1060,829
1061,861
1062,1029
1063,1152
1064,778
1065,1097
1066,966
1067,777
1068,270
1069,271
1070,272
1071,180
1072,187
1073,947
1074,1203
1075,1206
1076,730
1077,1218
1078,924
1079,878
1080,1278
1081,1057
1082,1174
1083,575
1084,345
1085,346
1086,347
1087,342
1088,343
1089,340
1090,611
1091,520
1092,612
1093,528
1094,1064
1095,1238
1096,1063
1097,1062
1098,1256
1099,526
1100,601
1101,266
1102,936
1103,323
1104,1139
1105,979
1106,1059
1107,5
1108,94
1109,476
1110,720
1111,718
1112,1240
1113,774
1114,1274
1115,1272
1116,12
1117,16
1118,1261
1119,314
1120,517
1121,85
1122,259
1123,481
1124,500
1125,1180
1126,678
1127,1002
1128,1042
1129,1041
1130,950
1131,672
1132,397
1133,1020
1134,1091
1135,421
1136,380
1137,1013
1138,764
1139,953
1140,407
1141,788
1142,1048
1143,789
1144,101
1145,424
1146,566
1147,33
1148,834
1149,1155
1150,477
1151,415
1152,413
1153,1285
1154,542
1155,543
1156,377
1157,164
1158,535
1159,163
1160,77
1161,143
1162,231
1163,826
1164,998
1165,64
1166,808
1167,915
1168,329
1169,664
1170,522
1171,940
1172,453
1173,245
1174,1071
1175,901
1176,1282
1177,900
1178,1281
1179,607
1180,521
1181,852
1182,1208
1183,851
1184,850
1185,252
1186,1209
1187,336
1188,716
1189,339
1190,846
1191,250
1192,519
1193,264
1194,265
1195,1094
1196,641
1197,538
1198,494
1199,733
1200,23
1201,488
1202,423
1203,782
1204,885
1205,214
1206,216
1207,675
1208,989
1209,855
1210,243
1211,1178
1212,656
1213,222
1214,235
1215,534
1216,1294
1217,1040
1218,1181
1219,1295
1220,747
1221,743
1222,179
1223,582
1224,335
1225,497
1226,25
1227,594
1228,51
1229,52
1230,849
1231,228
1232,564
1233,1154
1234,804
1235,731
1236,248
1237,70
1238,1254
1239,584
1240,685
1241,1198
1242,1060
1243,1079
1244,20
1245,1199
1246,734
1247,791
1248,457
1249,1189
1250,419
1251,117
1252,132
1253,427
1254,66
1255,784
1256,933
1257,1108
1258,844
1259,795
1260,786
1261,396
1262,1233
1263,1032
1264,1129
1265,443
1266,444
1267,417
1268,406
1269,445
1270,412
1271,982
1272,569
1273,605
1274,181
1275,889
1276,360
1277,359
1278,965
1279,779
1280,549
1281,81
1282,1225
1283,776
1284,544
1285,1077
1286,634
1287,627
1288,463
1289,313
1290,282
1291,279
1292,585
1293,763
1294,1113
1295,1105
1296,462
1297,883
1298,1304
1299,368
1300,392
1301,337
1302,1156
1303,1131
1304,1
