,0
0,1
1,557
2,558
3,559
4,560
5,561
6,562
7,732
8,961
9,960
10,959
11,958
12,957
13,2
14,1225
15,1263
16,1025
17,3
18,992
19,91
20,90
21,89
22,88
23,87
24,86
25,85
26,84
27,83
28,1267
29,956
30,82
31,776
32,281
33,955
34,954
35,546
36,545
37,544
38,543
39,542
40,537
41,377
42,1215
43,376
44,862
45,536
46,225
47,238
48,191
49,190
50,151
51,165
52,189
53,188
54,187
55,186
56,158
57,159
58,160
59,1284
60,1255
61,156
62,157
63,140
64,139
65,138
66,137
67,136
68,135
69,134
70,133
71,132
72,131
73,130
74,129
75,128
76,127
77,126
78,125
79,654
80,1254
81,233
82,232
83,231
84,1233
85,1210
86,1214
87,1192
88,506
89,396
90,1222
91,1205
92,518
93,248
94,898
95,849
96,866
97,899
98,249
99,519
100,950
101,672
102,497
103,398
104,682
105,478
106,928
107,448
108,860
109,1032
110,239
111,226
112,120
113,203
114,202
115,201
116,356
117,355
118,354
119,353
120,352
121,351
122,350
123,349
124,348
125,347
126,346
127,250
128,345
129,344
130,343
131,342
132,341
133,340
134,339
135,338
136,337
137,336
138,335
139,714
140,715
141,716
142,1229
143,25
144,594
145,1028
146,569
147,433
148,470
149,812
150,1027
151,507
152,848
153,847
154,513
155,846
156,437
157,38
158,845
159,512
160,844
161,843
162,97
163,842
164,841
165,790
166,795
167,840
168,839
169,838
170,463
171,837
172,836
173,835
174,834
175,833
176,601
177,526
178,566
179,454
180,832
181,798
182,831
183,33
184,118
185,468
186,495
187,455
188,1112
189,799
190,933
191,800
192,934
193,34
194,119
195,1237
196,1204
197,731
198,804
199,803
200,1264
201,1062
202,456
203,528
204,603
205,1063
206,1064
207,1238
208,1115
209,465
210,923
211,1110
212,1120
213,796
214,791
215,1049
216,1256
217,922
218,464
219,1109
220,1108
221,1106
222,1107
223,602
224,527
225,590
226,508
227,589
228,588
229,587
230,586
231,1193
232,471
233,62
234,434
235,570
236,591
237,592
238,1194
239,1061
240,949
241,734
242,1001
243,1053
244,1208
245,850
246,851
247,252
248,852
249,521
250,951
251,673
252,499
253,400
254,683
255,480
256,929
257,426
258,358
259,230
260,200
261,653
262,1006
263,1007
264,124
265,854
266,939
267,1199
268,695
269,696
270,697
271,698
272,699
273,700
274,701
275,702
276,703
277,676
278,684
279,155
280,685
281,686
282,687
283,688
284,689
285,690
286,691
287,585
288,692
289,693
290,968
291,371
292,953
293,937
294,267
295,919
296,323
297,541
298,888
299,1008
300,974
301,1009
302,1010
303,1011
304,286
305,1012
306,980
307,872
308,1013
309,875
310,985
311,380
312,94
313,995
314,6
315,1014
316,1015
317,1016
318,1017
319,1018
320,1239
321,1230
322,1144
323,1143
324,1142
325,1141
326,1021
327,1059
328,5
329,994
330,93
331,379
332,984
333,874
334,1140
335,871
336,979
337,1139
338,285
339,1138
340,1137
341,1127
342,973
343,1047
344,887
345,540
346,322
347,918
348,266
349,936
350,952
351,370
352,764
353,1198
354,642
355,648
356,649
357,641
358,640
359,583
360,639
361,638
362,637
363,636
364,635
365,634
366,633
367,153
368,632
369,631
370,630
371,629
372,628
373,167
374,627
375,626
376,625
377,624
378,623
379,622
380,621
381,620
382,122
383,619
384,618
385,617
386,198
387,228
388,241
389,357
390,425
391,616
392,479
393,615
394,614
395,399
396,498
397,613
398,612
399,520
400,251
401,611
402,610
403,609
404,608
405,1196
406,1000
407,1195
408,1209
409,229
410,199
411,652
412,1125
413,1055
414,123
415,853
416,938
417,749
418,1029
419,1152
420,861
421,829
422,169
423,989
424,976
425,728
426,891
427,675
428,674
429,757
430,727
431,756
432,755
433,168
434,754
435,753
436,752
437,751
438,750
439,170
440,1200
441,763
442,584
443,704
444,762
445,761
446,760
447,759
448,758
449,736
450,154
451,1197
452,174
453,173
454,172
455,171
456,166
457,726
458,725
459,724
460,723
461,722
462,721
463,720
464,719
465,121
466,718
467,717
468,651
469,197
470,227
471,240
472,204
473,205
474,206
475,207
