,0
0,1
1,557
2,558
3,559
4,560
5,561
6,562
7,732
8,961
9,960
10,959
11,958
12,957
13,2
14,1225
15,1263
16,1025
17,3
18,992
19,91
20,1236
21,1019
22,1262
23,1026
24,402
25,427
26,1090
27,1151
28,1150
29,1265
30,1266
31,1102
32,1101
33,1100
34,1099
35,1020
36,1058
37,4
38,993
39,92
40,378
41,983
42,873
43,1098
44,870
45,978
46,967
47,1097
48,778
49,283
50,1096
51,1095
52,1094
53,972
54,1046
55,886
56,538
57,320
58,917
59,264
60,935
61,219
62,218
63,217
64,214
65,213
66,212
67,216
68,969
69,263
70,916
71,319
72,885
73,1045
74,971
75,1126
76,1163
77,1160
78,282
79,777
80,1159
81,966
82,977
83,1221
84,1268
85,1211
86,1223
87,1188
88,90
89,89
90,88
91,87
92,86
93,85
94,84
95,83
96,82
97,956
98,1267
99,279
100,278
101,277
102,276
103,275
104,274
105,273
106,272
107,271
108,270
109,269
110,268
111,1212
112,1257
113,954
114,955
115,281
116,776
117,547
118,546
119,545
120,544
121,543
122,542
123,537
124,377
125,1215
126,863
127,376
128,862
129,536
130,225
131,238
132,191
133,190
134,151
135,165
136,189
137,188
138,187
139,186
140,185
141,184
142,183
143,182
144,945
145,946
146,890
147,729
148,677
149,947
150,737
151,738
152,739
153,740
154,163
155,149
156,644
157,195
158,236
159,223
160,534
161,741
162,374
163,742
164,743
165,712
166,744
167,745
168,746
169,747
170,748
171,287
172,288
173,289
174,80
175,290
176,291
177,292
178,293
179,294
180,295
181,296
182,297
183,298
184,299
185,300
186,301
187,302
188,303
189,304
190,305
191,306
192,307
193,308
194,309
195,310
196,311
197,312
198,313
199,314
200,446
201,517
202,1184
203,1157
204,1176
205,576
206,447
207,1183
208,318
209,317
210,22
211,21
212,20
213,19
214,18
215,17
216,16
217,15
218,14
219,13
220,12
221,11
222,10
223,9
224,8
225,7
226,383
227,327
228,556
229,555
230,554
231,553
232,552
233,551
234,550
235,81
236,549
237,548
238,280
239,709
240,708
241,375
242,707
243,535
244,224
245,237
246,196
247,645
248,150
249,164
250,706
251,705
252,1260
253,650
254,215
255,646
256,146
257,145
258,144
259,143
260,142
261,141
262,140
263,139
264,138
265,137
266,136
267,135
268,134
269,133
270,132
271,131
272,130
273,129
274,128
275,127
276,126
277,125
278,1254
279,654
280,449
281,1210
282,1214
283,1192
284,506
285,396
286,1222
287,1205
288,518
289,248
290,898
291,249
292,899
293,866
294,849
295,519
296,950
297,672
298,497
299,398
300,682
301,478
302,928
303,448
304,860
305,1032
306,239
307,226
308,120
309,203
310,202
311,201
312,356
313,355
314,354
315,353
316,352
317,351
318,350
319,349
320,348
321,347
322,346
323,250
324,345
325,344
326,343
327,342
328,341
329,340
330,339
331,338
332,337
333,336
334,335
335,714
336,715
337,716
338,1229
339,1000
340,608
341,609
342,610
343,611
344,251
345,520
346,612
347,613
348,498
349,399
350,614
351,615
352,479
353,616
354,425
355,357
356,241
357,228
358,198
359,617
360,618
361,619
362,122
363,620
364,621
365,622
366,623
367,624
368,625
369,626
370,627
371,167
372,628
373,629
374,630
375,631
376,632
377,153
378,633
379,634
380,635
381,636
382,637
383,638
384,639
385,583
386,640
387,641
388,642
389,648
390,649
391,1198
392,764
393,370
394,952
395,936
396,266
397,918
398,322
399,540
400,887
401,1047
402,973
403,1127
404,1137
405,1138
406,285
407,1139
408,979
409,871
410,1140
411,874
412,984
413,379
414,93
415,994
416,5
417,1059
418,1021
419,1141
420,1142
421,1143
422,1144
423,1092
424,429
425,991
426,476
427,1145
428,487
429,442
430,1146
431,466
432,1147
433,1148
434,1259
435,1129
436,1130
437,1131
438,1258
439,316
440,421
441,1132
442,1133
443,1134
444,1135
445,418
446,1136
447,1016
448,1017
449,1018
450,1239
451,1230
452,1015
453,1014
454,6
455,995
456,94
457,380
458,985
459,875
460,1013
461,872
462,980
463,1012
464,286
465,1011
466,1010
467,1009
468,974
469,1008
470,888
471,541
472,323
