,0
0,1
1,557
2,558
3,560
4,559
5,960
6,959
7,958
8,957
9,404
10,403
11,427
12,1090
13,1151
14,1262
15,1150
16,1266
17,992
18,1225
19,2
20,1263
21,91
22,1217
23,276
24,275
25,273
26,274
27,954
28,955
29,281
30,776
31,1267
32,956
33,82
34,550
35,81
36,549
37,548
38,547
39,280
40,544
41,545
42,546
43,543
44,542
45,537
46,377
47,268
48,269
49,1212
50,277
51,278
52,383
53,556
54,555
55,554
56,324
57,279
58,971
59,1126
60,1163
61,1160
62,1097
63,870
64,978
65,1098
66,873
67,983
68,378
69,283
70,263
71,219
72,1219
73,218
74,213
75,212
76,917
77,320
78,538
79,1094
80,1095
81,1096
82,282
83,1257
84,885
85,1045
86,319
87,916
88,291
89,290
90,289
91,80
92,288
93,287
94,709
95,194
96,222
97,235
98,865
99,234
100,220
101,1273
102,1272
103,192
104,161
105,147
106,884
107,711
108,1158
109,1128
110,1162
111,710
112,883
113,1088
114,1075
115,1240
116,867
117,962
118,1023
119,876
120,1241
121,1077
122,381
123,1078
124,1243
125,1286
126,1083
127,1244
128,1082
129,1246
130,1085
131,1248
132,1247
133,970
134,1084
135,430
136,488
137,491
138,492
139,490
140,489
141,486
142,1251
143,1245
144,1022
145,1080
146,1060
147,1079
148,996
149,1089
150,382
151,986
152,326
153,1177
154,1179
155,1287
156,1081
157,304
158,305
159,307
160,309
161,308
162,313
163,312
164,311
165,310
166,1220
167,1261
168,15
169,14
170,13
171,12
172,1265
173,402
174,415
175,416
176,1175
177,578
178,414
179,413
180,315
181,411
182,410
183,409
184,407
185,406
186,405
187,744
188,743
189,712
190,742
191,534
192,741
193,374
194,223
195,236
196,195
197,375
198,707
199,535
200,224
201,645
202,237
203,708
204,536
205,862
206,376
207,225
208,238
209,863
210,1215
211,164
212,150
213,149
214,163
215,644
216,706
217,705
218,738
219,740
220,739
221,737
222,947
223,729
224,890
225,946
226,945
227,182
228,184
229,183
230,139
231,138
232,141
233,143
234,144
235,145
236,146
237,151
238,191
239,190
240,196
241,165
242,189
243,188
244,186
245,187
246,1255
247,1284
248,158
249,159
250,157
251,156
252,142
253,646
254,215
255,650
256,272
257,271
258,270
259,214
260,767
261,321
262,539
263,264
264,935
265,216
266,694
267,647
268,369
269,778
270,967
271,1159
272,966
273,977
274,1221
275,1268
276,1211
277,1223
278,1188
279,90
280,89
281,88
282,87
283,86
284,85
285,84
286,83
287,298
288,297
289,296
290,293
291,292
292,8
293,7
294,299
295,300
296,301
297,302
298,303
299,1058
300,1020
301,1099
302,1101
303,1100
304,4
305,993
306,92
307,771
308,770
309,769
310,768
311,772
312,773
313,284
314,779
315,965
316,576
317,447
318,1183
319,1283
320,317
321,318
322,22
323,21
324,20
325,19
326,18
327,17
328,16
329,1153
330,563
331,565
332,417
333,443
334,444
335,1136
336,418
337,1135
338,1133
339,1134
340,1132
341,1131
342,316
343,421
344,1130
345,1129
346,1258
347,1015
348,1017
349,1016
350,1014
351,6
352,995
353,94
354,380
355,875
356,985
357,872
358,980
359,1013
360,1011
361,286
362,1012
363,267
364,953
365,371
366,968
367,919
368,323
369,541
370,1008
371,888
372,974
373,1009
374,1010
375,1200
376,540
377,322
378,918
379,1198
380,370
381,952
382,266
383,936
384,764
385,763
386,584
387,760
388,759
389,758
390,736
391,154
392,757
393,727
394,674
395,891
396,675
397,976
398,989
399,169
400,728
401,754
402,168
403,755
404,756
405,630
406,631
407,629
408,628
409,167
410,627
411,626
412,625
413,624
414,621
415,620
416,615
417,479
418,616
419,425
420,241
421,228
422,198
423,617
424,618
425,619
426,122
427,623
428,622
429,752
430,751
431,753
432,829
433,1152
434,861
435,1029
436,749
437,938
438,853
439,123
440,1055
441,1125
442,652
443,199
444,229
445,426
446,358
447,929
448,480
449,683
450,400
451,499
452,673
453,951
454,521
455,1209
456,1195
457,434
458,570
459,591
460,592
461,1061
462,949
463,1001
464,734
465,1208
466,851
467,252
468,852
469,850
