,0
0,1
1,146
2,563
3,958
4,196
5,645
6,10
7,1220
8,303
9,20
10,1226
11,859
12,900
13,901
14,1278
15,660
16,1122
17,1282
18,1245
19,876
20,1078
21,1088
22,202
23,593
24,268
25,1142
26,229
27,1283
28,561
29,11
30,1261
31,961
32,279
33,157
34,1284
35,142
36,712
37,354
38,351
39,774
40,193
41,83
42,1211
43,708
44,743
45,536
46,996
47,14
48,12
49,1129
50,1009
51,703
52,1209
53,570
54,252
55,852
56,1230
57,1239
58,840
59,839
60,520
61,1000
62,1196
63,789
64,1191
65,1012
66,292
67,945
68,748
69,375
70,346
71,250
72,1229
73,612
74,498
75,753
76,754
77,989
78,1029
79,728
80,537
81,867
82,1236
83,383
84,1217
85,1221
86,1094
87,538
88,320
89,539
90,767
91,765
92,785
93,474
94,671
95,261
96,673
97,290
98,1006
99,240
100,437
101,38
102,599
103,394
104,452
105,1073
106,942
107,347
108,866
109,24
110,513
111,847
112,1109
113,729
114,522
115,678
116,446
117,421
118,284
119,1045
120,177
121,273
122,1257
123,773
124,1140
125,874
126,984
127,1102
128,556
129,562
130,1287
131,110
132,435
133,1288
134,473
135,809
136,1276
137,1218
138,1207
139,28
140,510
141,918
142,761
143,986
144,1161
145,361
146,362
147,359
148,705
149,1216
150,276
151,277
152,629
153,699
154,914
155,696
156,348
157,350
158,93
159,968
160,1011
161,286
162,763
163,649
164,585
165,608
166,577
167,477
168,175
169,262
170,931
171,812
172,355
173,356
174,928
175,1032
176,860
177,165
178,263
179,1127
180,973
181,285
182,15
183,955
184,951
185,1208
186,851
187,689
188,952
189,168
190,113
191,419
192,1123
193,1121
194,679
195,1164
196,784
197,663
198,782
199,1280
200,364
201,87
202,85
203,550
204,992
205,544
206,545
207,1263
208,90
209,89
210,327
211,1268
212,322
213,937
214,541
215,770
216,769
217,1188
218,1223
219,1019
220,84
221,1097
222,873
223,1159
224,405
225,972
226,917
227,969
228,1138
229,887
230,583
231,704
232,153
233,154
234,630
235,232
236,681
237,1295
238,1302
239,49
240,512
241,1204
242,661
243,164
244,890
245,892
246,374
247,287
248,1025
249,291
250,1079
251,1089
252,1060
253,1093
254,1265
255,428
256,1100
257,1099
258,1141
259,1303
260,235
261,741
262,534
263,223
264,944
265,136
266,1255
267,740
268,737
269,739
270,166
271,521
272,499
273,683
274,330
275,902
276,461
277,1104
278,124
279,1007
280,715
281,1205
282,837
283,836
284,1049
285,119
286,934
287,1264
288,106
289,811
290,37
291,905
292,799
293,1238
294,1107
295,1108
296,434
297,615
298,129
299,307
300,306
301,311
302,1131
303,1148
304,1146
305,466
306,1147
307,1200
308,692
309,1092
310,1139
311,985
312,6
313,1112
314,399
315,1080
316,1179
317,710
318,221
319,180
320,987
321,579
322,1043
323,208
324,403
325,410
326,406
327,564
328,744
329,895
330,533
331,1084
332,1246
333,1083
334,79
335,1101
336,1059
337,1023
338,745
339,80
340,150
341,294
342,289
343,368
344,367
345,179
346,1062
347,800
348,1169
349,1038
350,606
351,203
352,479
353,854
354,230
355,358
356,480
357,872
358,323
359,776
360,219
361,863
362,378
363,1058
364,92
365,189
366,156
367,158
368,207
369,717
370,720
371,120
372,549
373,2
374,552
375,61
376,908
377,1034
378,387
379,1069
380,588
381,589
382,305
383,842
384,978
385,777
386,1013
387,36
388,1254
389,171
390,209
391,641
392,648
393,9
394,578
395,226
396,983
397,971
398,130
399,131
400,425
401,335
402,339
403,336
404,695
405,170
406,613
407,688
408,1197
409,152
410,231
411,504
412,391
413,160
414,183
415,182
416,546
417,81
418,555
419,581
420,580
421,1304
422,242
423,1180
424,1300
425,500
426,794
427,117
428,858
429,1035
430,243
431,1175
432,408
433,810
434,1296
435,572
436,597
437,64
438,1293
439,451
440,592
441,1194
442,1256
443,791
444,1114
445,39
446,1048
447,1113
448,1105
449,1168
450,787
451,1231
452,450
453,1002
454,1271
455,1232
456,713
457,116
458,115
459,251
460,610
461,611
462,530
463,72
464,1291
465,1202
466,65
467,237
468,366
469,690
470,755
471,1152
472,749
473,638
474,373
475,482
476,501
477,1037
478,896
479,1270
480,915
481,835
482,34
483,923
484,1064
485,1106
486,798
487,846
488,465
489,922
490,652
491,167
492,178
493,125
494,214
495,212
496,427
497,78
498,77
499,1082
500,1022
501,426
502,598
503,596
504,808
505,141
506,140
507,133
508,792
509,535
510,862
511,1215
512,281
513,1024
514,963
515,1081
516,488
517,1165
518,733
519,23
520,314
521,416
522,1090
523,1015
524,1143
525,1026
526,977
527,324
528,272
529,790
530,841
531,844
532,843
533,44
534,1067
535,781
536,735
537,35
538,1167
539,571
540,1228
541,1005
542,525
543,658
544,941
545,1031
546,813
547,238
548,138
549,137
550,993
551,967
552,91
553,3
554,557
555,411
556,1151
557,86
558,732
559,1160
560,886
561,275
562,271
563,1098
564,1095
565,1046
566,916
567,195
568,650
569,646
570,1199
571,448
572,201
573,478
574,849
575,246
576,388
577,1174
578,925
579,1117
580,1066
581,1124
582,46
583,41
584,52
585,45
586,107
587,255
588,494
589,1158
590,884
591,747
592,675
593,727
594,953
595,267
596,1240
597,981
598,325
599,1085
600,868
601,687
602,623
603,1190
604,57
605,607
606,1070
607,1118
608,657
609,438
610,882
611,807
612,948
613,514
614,906
615,605
616,1051
617,29
618,1052
619,227
620,345
621,199
622,686
623,620
624,721
625,198
626,823
627,59
628,111
629,1039
630,936
631,762
632,768
633,101
634,102
635,909
636,670
637,104
638,1289
639,71
640,398
641,497
642,506
643,595
644,861
645,371
646,1001
647,1074
648,392
649,393
650,600
651,260
652,643
653,518
654,390
655,1155
656,444
657,1154
658,312
659,1055
660,241
661,1125
662,169
663,357
664,331
665,50
666,48
667,788
668,40
669,1213
670,1237
671,1063
672,1115
673,462
674,760
675,697
676,616
677,228
678,734
679,1061
680,471
681,508
682,899
683,1056
684,318
685,775
686,360
687,1298
688,1054
689,1222
690,950
691,128
692,503
693,680
694,58
695,524
696,70
697,459
698,68
699,481
700,1004
701,1201
702,109
703,594
704,352
705,353
706,725
707,121
708,651
709,197
710,200
711,123
712,1186
713,344
714,1110
715,456
716,468
717,495
718,118
719,33
720,804
721,834
722,632
723,633
724,282
725,974
726,369
727,635
728,634
729,205
730,139
731,159
732,654
733,484
734,103
735,666
736,665
737,819
738,821
739,822
740,818
741,43
742,515
743,95
744,531
745,1103
746,567
747,458
748,1277
749,1172
750,667
751,932
752,32
753,797
754,457
755,801
756,385
757,920
758,820
759,424
760,96
761,99
762,98
763,73
764,1017
765,1258
766,476
767,991
768,429
769,442
770,487
771,1145
772,994
773,5
774,757
775,301
776,300
777,274
778,217
779,707
780,1128
781,1087
782,1162
783,186
784,1235
785,63
786,814
787,342
788,172
789,626
790,751
791,122
792,624
793,625
794,719
795,333
796,1193
797,586
798,192
799,16
800,1134
801,1135
802,662
803,389
804,826
805,1036
806,669
807,911
808,1173
809,47
810,825
811,1003
812,946
813,1119
814,100
815,824
816,191
817,321
818,173
819,674
820,750
821,726
822,239
823,817
824,816
825,105
826,668
827,386
828,440
829,511
830,827
831,828
832,664
833,881
834,1269
835,1227
836,42
837,621
838,155
839,976
840,698
841,724
842,722
843,723
844,627
845,891
846,829
847,653
848,176
849,618
850,1195
851,464
852,832
853,454
854,566
855,796
856,1120
857,602
858,803
859,400
860,1274
861,877
862,979
863,871
864,875
865,893
866,815
867,1075
868,490
869,489
870,746
871,793
872,949
873,1053
874,591
875,1068
876,926
877,114
878,496
879,460
880,879
881,1189
882,1133
883,1132
884,407
885,370
886,980
887,995
888,1018
889,380
890,584
891,965
892,143
893,190
894,947
895,677
896,343
897,778
898,693
899,108
900,516
901,483
902,436
903,573
904,998
905,1041
906,127
907,247
908,253
909,990
910,1266
911,1150
912,13
913,1212
914,218
915,885
916,772
917,1137
918,379
919,1260
920,988
921,582
922,975
923,1183
924,1126
925,215
926,194
927,162
928,1030
929,1182
930,830
931,1040
932,655
933,258
934,259
935,1166
936,112
937,913
938,904
939,74
940,897
941,417
942,415
943,553
944,377
945,453
946,245
947,943
948,181
949,659
950,233
951,449
952,51
953,575
954,574
955,999
956,25
957,912
958,927
959,1252
960,26
961,365
962,1042
963,1251
964,1249
965,82
966,636
967,174
968,694
969,642
970,966
971,22
972,21
973,317
974,509
975,1234
976,431
977,802
978,786
979,831
980,601
981,526
982,463
983,644
984,894
985,738
986,1292
987,856
988,1297
989,1294
990,1044
991,1071
992,857
993,919
994,1144
995,266
996,888
997,135
998,319
999,1267
1000,701
1001,700
1002,939
1003,756
1004,337
1005,1027
1006,507
1007,848
1008,706
1009,540
1010,1262
1011,933
1012,559
1013,1243
1014,163
1015,149
1016,151
1017,265
1018,766
1019,935
1020,1219
1021,691
1022,248
1023,898
1024,396
1025,672
1026,376
1027,547
1028,188
1029,486
1030,491
1031,493
1032,309
1033,1008
1034,758
1035,736
1036,502
1037,869
1038,982
1039,1250
1040,288
1041,296
1042,295
1043,76
1044,75
1045,962
1046,1273
1047,308
1048,1177
1049,381
1050,1242
1051,1248
1052,1244
1053,430
1054,315
1055,412
1056,413
1057,443
1058,148
1059,1301
1060,397
1061,363
1062,1033
1063,67
1064,69
1065,349
1066,126
1067,254
1068,249
1069,519
1070,204
1071,631
1072,1111
1073,1170
1074,883
1075,220
1076,864
1077,560
1078,293
1079,382
1080,1157
1081,313
1082,4
1083,283
1084,1020
1085,551
1086,445
1087,1192
1088,1259
1089,855
1090,930
1091,27
1092,1050
1093,1171
1094,1065
1095,529
1096,469
1097,558
1098,959
1099,19
1100,278
1101,213
1102,957
1103,870
1104,1047
1105,771
1106,548
1107,334
1108,929
1109,676
1110,684
1111,340
1112,332
1113,338
1114,1028
1115,569
1116,341
1117,528
1118,603
1119,144
1120,216
1121,637
1122,206
1123,132
1124,647
1125,1010
1126,742
1127,1299
1128,1181
1129,316
1130,1016
1131,94
1132,310
1133,1184
1134,1153
1135,299
1136,30
1137,960
1138,304
1139,970
1140,420
1141,401
1142,1247
1143,298
1144,8
1145,1225
1146,409
1147,414
1148,18
1149,17
1150,402
1151,447
1152,1176
1153,1285
1154,568
1155,1275
1156,1203
1157,66
1158,423
1159,441
1160,475
1161,55
1162,850
1163,184
1164,709
1165,297
1166,779
1167,1096
1168,554
1169,280
1170,542
1171,628
1172,938
1173,853
1174,752
1175,590
1176,62
1177,455
1178,903
1179,921
1180,838
1181,97
1182,833
1183,505
1184,257
1185,256
1186,1178
1187,472
1188,1281
1189,1116
1190,924
1191,878
1192,780
1193,329
1194,422
1195,384
1196,527
1197,731
1198,609
1199,907
1200,805
1201,225
1202,187
1203,145
1204,1253
1205,880
1206,783
1207,1057
1208,910
1209,31
1210,1206
1211,730
1212,604
1213,997
1214,432
1215,617
1216,433
1217,1233
1218,1214
1219,1210
1220,210
1221,682
1222,622
1223,587
1224,470
1225,759
1226,956
1227,954
1228,1286
1229,328
1230,1149
1231,1091
1232,1224
1233,404
1234,565
1235,543
1236,185
1237,806
1238,147
1239,234
1240,1241
1241,1077
1242,1076
1243,326
1244,1272
1245,372
1246,964
1247,1187
1248,517
1249,492
1250,485
1251,940
1252,395
1253,1072
1254,656
1255,532
1256,865
1257,711
1258,1086
1259,889
1260,845
1261,714
1262,716
1263,211
1264,1185
1265,244
1266,222
1267,224
1268,270
1269,269
1270,702
1271,685
1272,56
1273,60
1274,54
1275,264
1276,88
1277,1163
1278,614
1279,718
1280,639
1281,640
1282,1198
1283,764
1284,619
1285,134
1286,576
1287,1136
1288,418
1289,302
1290,7
1291,161
1292,236
1293,1290
1294,523
1295,795
1296,439
1297,1130
1298,1021
1299,1014
1300,53
1301,467
1302,1279
1303,1156
1304,1
