,0
0,1
1,959
2,562
3,1153
4,1010
5,974
6,286
7,119
8,34
9,833
10,1109
11,1107
12,1112
13,313
14,875
15,985
16,540
17,995
18,413
19,557
20,755
21,891
22,699
23,946
24,890
25,221
26,373
27,374
28,544
29,706
30,945
31,546
32,145
33,662
34,664
35,105
36,104
37,897
38,1069
39,722
40,626
41,211
42,215
43,275
44,1077
45,381
46,774
47,581
48,1272
49,287
50,1212
51,412
52,443
53,1214
54,1254
55,226
56,239
57,168
58,154
59,584
60,538
61,1046
62,886
63,321
64,1221
65,160
66,1210
67,125
68,185
69,183
70,182
71,861
72,936
73,770
74,106
75,805
76,197
77,344
78,102
79,1213
80,567
81,514
82,1050
83,1228
84,896
85,1039
86,1173
87,1068
88,1168
89,788
90,1124
91,1066
92,818
93,781
94,389
95,56
96,391
97,496
98,1067
99,663
100,911
101,932
102,780
103,1122
104,1278
105,802
106,828
107,843
108,97
109,39
110,824
111,515
112,339
113,340
114,341
115,343
116,345
117,541
118,937
119,537
120,972
121,1163
122,956
123,1267
124,86
125,82
126,885
127,917
128,320
129,767
130,1284
131,139
132,223
133,582
134,815
135,1152
136,217
137,282
138,814
139,597
140,29
141,473
142,112
143,671
144,670
145,100
146,101
147,669
148,707
149,375
150,1274
151,326
152,1038
153,395
154,1136
155,1145
156,1092
157,377
158,238
159,225
160,580
161,72
162,74
163,680
164,806
165,1004
166,330
167,474
168,438
169,808
170,948
171,998
172,64
173,1227
174,1003
175,598
176,823
177,944
178,1005
179,73
180,681
181,1070
182,1211
183,414
184,315
185,966
186,1265
187,1150
188,1262
189,992
190,1160
191,1045
192,558
193,11
194,445
195,743
196,744
197,746
198,328
199,982
200,1081
201,2
202,85
203,553
204,864
205,372
206,263
207,273
208,478
209,347
210,166
211,724
212,853
213,1125
214,1012
215,1047
216,1011
217,779
218,778
219,978
220,645
221,987
222,607
223,1052
224,111
225,809
226,65
227,310
228,857
229,360
230,579
231,68
232,866
233,951
234,949
235,1032
236,52
237,53
238,58
239,54
240,595
241,832
242,874
243,984
244,370
245,973
246,1137
247,991
248,476
249,983
250,90
251,307
252,1179
253,1239
254,6
255,322
256,918
257,199
258,696
259,939
260,169
261,989
262,675
263,976
264,761
265,763
266,635
267,1006
268,518
269,1222
270,506
271,449
272,751
273,750
274,1029
275,539
276,265
277,1096
278,771
279,140
280,135
281,632
282,637
283,640
284,704
285,762
286,727
287,756
288,1147
289,1013
290,1142
291,1143
292,1015
293,93
294,1017
295,1230
296,379
297,994
298,285
299,1259
300,1102
301,1040
302,816
303,782
304,1281
305,660
306,422
307,859
308,1280
309,836
310,837
311,1253
312,1048
313,424
314,331
315,261
316,482
317,943
318,708
319,281
320,16
321,301
322,298
323,682
324,497
325,346
326,352
327,353
328,634
329,167
330,1008
331,380
332,1190
333,902
334,129
335,137
336,1054
337,245
338,1119
339,855
340,1185
341,658
342,940
343,1294
344,1181
345,1182
346,912
347,927
348,115
349,116
350,458
351,1276
352,1270
353,1232
354,1193
355,38
356,913
357,96
358,45
359,46
360,49
361,512
362,251
363,229
364,752
365,718
366,121
367,172
368,1071
369,451
370,656
371,759
372,760
373,692
374,323
375,758
376,684
377,695
378,754
379,498
380,614
381,351
382,175
383,174
384,726
385,569
386,594
387,1044
388,657
389,786
390,903
391,95
392,334
393,332
394,337
395,467
396,63
397,244
398,740
399,712
400,748
401,884
402,299
403,303
404,302
405,358
406,916
407,935
408,1126
409,213
410,957
411,214
412,757
413,155
414,685
415,719
416,725
417,1192
418,672
419,820
420,783
421,880
422,247
423,1295
424,258
425,737
426,1302
427,88
428,279
429,324
430,84
431,278
432,277
433,383
434,555
435,288
436,83
437,1217
438,1249
439,711
440,222
441,533
442,1287
443,1248
444,1251
445,292
446,463
447,839
448,789
449,790
450,842
451,921
452,462
453,807
454,484
455,654
456,122
457,938
458,612
459,608
460,715
461,766
462,1141
463,1021
464,1059
465,1025
466,1236
467,955
468,954
469,830
470,147
471,161
472,1298
473,363
474,365
475,813
476,988
477,611
478,209
479,207
480,171
481,676
482,686
483,736
484,677
485,729
486,644
487,489
488,494
489,77
490,75
491,76
492,1022
493,1201
494,1162
495,1128
496,517
497,446
498,477
499,427
500,405
501,409
502,1090
503,402
504,336
505,69
506,826
507,821
508,384
509,60
510,61
511,668
512,107
513,787
514,793
515,794
516,1123
517,457
518,666
519,665
520,784
521,469
522,1279
523,113
524,36
525,1088
526,928
527,355
528,899
529,25
530,1028
531,1206
532,817
533,1282
534,622
535,905
536,290
537,550
538,556
539,149
540,150
541,164
542,317
543,1286
544,1020
545,403
546,1183
547,1285
548,411
549,1094
550,659
551,240
552,227
553,264
554,143
555,312
556,1172
557,900
558,425
559,850
560,570
561,434
562,1194
563,1061
564,62
565,1106
566,1115
567,1256
568,1110
569,1049
570,791
571,803
572,1237
573,527
574,455
575,602
576,800
577,934
578,838
579,252
580,851
581,1208
582,919
583,369
584,641
585,631
586,153
587,633
588,204
589,103
590,50
591,24
592,130
593,128
594,131
595,132
596,133
597,293
598,549
599,218
600,979
601,319
602,271
603,1000
604,1177
605,7
606,893
607,651
608,717
609,205
610,206
611,688
612,691
613,703
614,749
615,1209
616,812
617,470
618,37
619,920
620,593
621,575
622,236
623,868
624,883
625,643
626,542
627,1129
628,733
629,1084
630,430
631,547
632,914
633,511
634,350
635,1197
636,216
637,163
638,1085
639,690
640,768
641,648
642,698
643,170
644,702
645,701
646,997
647,110
648,1164
649,509
650,915
651,472
652,573
653,1174
654,1113
655,464
656,795
657,40
658,108
659,55
660,1002
661,436
662,1288
663,522
664,606
665,1041
666,810
667,99
668,189
669,829
670,623
671,844
672,840
673,798
674,831
675,33
676,566
677,495
678,468
679,950
680,335
681,426
682,70
683,930
684,452
685,504
686,28
687,732
688,1026
689,1263
690,1215
691,776
692,993
693,1266
694,280
695,548
696,453
697,1111
698,772
699,212
700,89
701,1175
702,138
703,187
704,165
705,157
706,1073
707,262
708,909
709,1299
710,220
711,1273
712,176
713,152
714,177
715,694
716,769
717,219
718,697
719,513
720,848
721,847
722,1255
723,158
724,276
725,485
726,931
727,505
728,689
729,1095
730,947
731,162
732,382
733,410
734,272
735,156
736,188
737,941
738,942
739,892
740,792
741,705
742,428
743,1127
744,1241
745,964
746,493
747,305
748,21
749,13
750,745
751,552
752,862
753,9
754,1245
755,1089
756,1250
757,1078
758,22
759,1205
760,257
761,253
762,356
763,203
764,860
765,520
766,349
767,1297
768,1030
769,1301
770,268
771,971
772,432
773,249
774,849
775,173
776,208
777,1134
778,1133
779,1140
780,191
781,646
782,136
783,127
784,126
785,1229
786,630
787,629
788,1063
789,804
790,1204
791,1167
792,1103
793,910
794,879
795,925
796,1191
797,440
798,387
799,386
800,393
801,394
802,667
803,1169
804,1105
805,465
806,592
807,1195
808,202
809,1086
810,1033
811,192
812,1178
813,259
814,679
815,1300
816,524
817,523
818,1292
819,1051
820,1289
821,1290
822,1180
823,500
824,907
825,1042
826,1043
827,362
828,364
829,775
830,196
831,863
832,179
833,1075
834,865
835,929
836,673
837,400
838,852
839,1257
840,967
841,870
842,965
843,283
844,269
845,975
846,1161
847,963
848,1001
849,1053
850,734
851,47
852,461
853,529
854,1171
855,1114
856,441
857,242
858,243
859,1031
860,1074
861,898
862,508
863,471
864,590
865,586
866,1120
867,922
868,923
869,796
870,456
871,933
872,799
873,528
874,1064
875,1293
876,906
877,1291
878,605
879,1271
880,71
881,42
882,475
883,246
884,41
885,834
886,601
887,526
888,827
889,392
890,368
891,367
892,260
893,43
894,397
895,254
896,1186
897,713
898,574
899,999
900,1264
901,1269
902,609
903,610
904,615
905,765
906,141
907,1158
908,1007
909,1055
910,1196
911,952
912,636
913,583
914,1200
915,887
916,448
917,396
918,628
919,639
920,700
921,230
922,123
923,521
924,683
925,480
926,200
927,231
928,232
929,968
930,1138
931,371
932,267
933,980
934,872
935,871
936,764
937,266
938,585
939,693
940,1097
941,4
942,1091
943,1224
944,1154
945,577
946,1156
947,91
948,1116
949,460
950,1252
951,1218
952,1203
953,1275
954,735
955,114
956,419
957,1099
958,958
959,961
960,1223
961,1188
962,342
963,210
964,304
965,17
966,18
967,960
968,408
969,407
970,406
971,404
972,491
973,78
974,1083
975,420
976,1082
977,1244
978,1023
979,1240
980,981
981,962
982,270
983,308
984,908
985,329
986,1235
987,596
988,571
989,572
990,625
991,709
992,895
993,535
994,536
995,710
996,532
997,1087
998,1076
999,27
1000,503
1001,327
1002,12
1003,20
1004,1184
1005,1155
1006,1019
1007,295
1008,416
1009,415
1010,578
1011,80
1012,289
1013,1260
1014,144
1015,1216
1016,146
1017,81
1018,190
1019,970
1020,486
1021,1165
1022,23
1023,1149
1024,378
1025,274
1026,545
1027,543
1028,638
1029,1176
1030,1220
1031,1283
1032,318
1033,576
1034,1058
1035,92
1036,1130
1037,1258
1038,316
1039,1131
1040,619
1041,621
1042,348
1043,26
1044,66
1045,655
1046,502
1047,30
1048,439
1049,1036
1050,525
1051,44
1052,1065
1053,510
1054,881
1055,1034
1056,882
1057,661
1058,1057
1059,1121
1060,822
1061,819
1062,1117
1063,858
1064,742
1065,297
1066,565
1067,1157
1068,1014
1069,1139
1070,1009
1071,773
1072,284
1073,1268
1074,3
1075,561
1076,559
1077,309
1078,311
1079,873
1080,5
1081,1144
1082,1234
1083,1231
1084,1261
1085,15
1086,417
1087,564
1088,1060
1089,1243
1090,876
1091,1093
1092,117
1093,388
1094,98
1095,390
1096,385
1097,990
1098,1242
1099,1024
1100,877
1101,986
1102,325
1103,560
1104,1151
1105,87
1106,401
1107,488
1108,1247
1109,894
1110,148
1111,747
1112,194
1113,366
1114,51
1115,32
1116,904
1117,333
1118,753
1119,620
1120,653
1121,499
1122,198
1123,338
1124,228
1125,616
1126,479
1127,201
1128,617
1129,624
1130,399
1131,720
1132,723
1133,854
1134,256
1135,255
1136,109
1137,433
1138,714
1139,716
1140,687
1141,728
1142,178
1143,487
1144,466
1145,1146
1146,442
1147,429
1148,650
1149,151
1150,450
1151,481
1152,459
1153,924
1154,878
1155,1202
1156,1226
1157,501
1158,678
1159,926
1160,1170
1161,530
1162,591
1163,589
1164,588
1165,587
1166,845
1167,507
1168,1027
1169,1062
1170,1238
1171,1016
1172,134
1173,739
1174,738
1175,180
1176,889
1177,19
1178,14
1179,306
1180,8
1181,1080
1182,1079
1183,314
1184,447
1185,1101
1186,1100
1187,777
1188,1159
1189,977
1190,647
1191,534
1192,186
1193,142
1194,159
1195,649
1196,642
1197,1198
1198,354
1199,398
1200,248
1201,250
1202,969
1203,1219
1204,1098
1205,184
1206,1056
1207,1233
1208,120
1209,233
1210,237
1211,224
1212,195
1213,235
1214,234
1215,291
1216,1199
1217,1108
1218,603
1219,454
1220,1104
1221,731
1222,1246
1223,490
1224,1296
1225,741
1226,869
1227,79
1228,376
1229,674
1230,1207
1231,785
1232,797
1233,841
1234,846
1235,437
1236,835
1237,953
1238,618
1239,241
1240,357
1241,652
1242,124
1243,193
1244,867
1245,359
1246,361
1247,1304
1248,996
1249,294
1250,296
1251,1148
1252,421
1253,418
1254,1135
1255,444
1256,1132
1257,1018
1258,94
1259,1187
1260,181
1261,599
1262,59
1263,57
1264,600
1265,811
1266,856
1267,1166
1268,604
1269,31
1270,1189
1271,35
1272,1037
1273,483
1274,721
1275,627
1276,888
1277,563
1278,10
1279,1225
1280,551
1281,554
1282,300
1283,1118
1284,67
1285,516
1286,825
1287,901
1288,423
1289,48
1290,613
1291,1035
1292,531
1293,801
1294,435
1295,568
1296,730
1297,1277
1298,1303
1299,1072
1300,118
1301,519
1302,431
1303,492
1304,1
