,0
0,1
1,557
2,558
3,559
4,560
5,561
6,562
7,960
8,961
9,732
10,1026
11,1262
12,1236
13,91
14,992
15,3
16,1025
17,1019
18,1263
19,1225
20,2
21,957
22,958
23,959
24,299
25,300
26,301
27,302
28,303
29,304
30,305
31,306
32,307
33,308
34,1261
35,1220
36,309
37,310
38,311
39,312
40,313
41,314
42,446
43,517
44,318
45,317
46,22
47,21
48,20
49,19
50,18
51,17
52,16
53,15
54,14
55,13
56,12
57,11
58,10
59,9
60,8
61,7
62,327
63,556
64,555
65,554
66,553
67,552
68,551
69,550
70,81
71,549
72,548
73,280
74,547
75,546
76,545
77,544
78,543
79,542
80,537
81,377
82,1215
83,862
84,536
85,225
86,238
87,863
88,376
89,643
90,148
91,162
92,894
93,792
94,893
95,892
96,180
97,737
98,738
99,739
100,740
101,163
102,149
103,644
104,195
105,236
106,223
107,534
108,741
109,374
110,742
111,743
112,712
113,744
114,745
115,746
116,747
117,748
118,287
119,288
120,289
121,80
122,290
123,291
124,292
125,293
126,294
127,295
128,296
129,297
130,298
131,1024
132,1161
133,877
134,986
135,326
136,382
137,1089
138,996
139,1079
140,1060
141,1080
142,1081
143,1022
144,1093
145,1287
146,1179
147,1177
148,1245
149,1251
150,486
151,430
152,488
153,489
154,490
155,491
156,492
157,493
158,494
159,733
160,964
161,1165
162,1149
163,1187
164,23
165,75
166,76
167,77
168,78
169,1248
170,1247
171,1085
172,970
173,1084
174,1246
175,401
176,420
177,1083
178,1082
179,1244
180,1286
181,1243
182,381
183,1077
184,1242
185,1241
186,876
187,1023
188,962
189,981
190,867
191,1240
192,1274
193,774
194,1088
195,710
196,883
197,1086
198,864
199,372
200,220
201,234
202,1273
203,1272
204,192
205,147
206,161
207,368
208,367
209,366
210,365
211,364
212,363
213,362
214,361
215,360
216,579
217,814
218,830
219,987
220,1030
221,1297
222,1296
223,1182
224,1181
225,1295
226,1294
227,242
228,450
229,481
230,501
231,679
232,259
233,805
234,523
235,907
236,1003
237,71
238,896
239,1039
240,606
241,1038
242,29
243,598
244,65
245,573
246,998
247,436
248,111
249,473
250,1037
251,510
252,809
253,1036
254,1035
255,948
256,514
257,858
258,915
259,439
260,882
261,42
262,458
263,531
264,1166
265,604
266,1169
267,1167
268,1067
269,1103
270,1191
271,1252
272,460
273,1117
274,925
275,879
276,781
277,1123
278,661
279,1121
280,901
281,910
282,1057
283,1174
284,1278
285,1277
286,422
287,859
288,329
289,1231
290,881
291,438
292,1232
293,914
294,1269
295,1270
296,808
297,509
298,1164
299,472
300,110
301,435
302,1202
303,571
304,1234
305,1228
306,1227
307,1226
308,1235
309,1050
310,27
311,596
312,63
313,64
314,572
315,997
316,28
317,1051
318,605
319,1271
320,1288
321,1290
322,1292
323,1291
324,1002
325,1289
326,906
327,522
328,1293
329,258
330,678
331,500
332,1180
333,1300
334,1041
335,1042
336,1043
337,1044
338,815
339,1033
340,889
341,813
342,988
343,1074
344,1031
345,1073
346,1056
347,857
348,1072
349,656
350,1071
351,243
352,451
353,482
354,502
355,680
356,260
357,806
358,524
359,908
360,1004
361,72
362,897
363,1070
364,607
365,1052
366,30
367,599
368,61
369,60
370,59
371,58
372,57
373,56
374,511
375,1069
376,810
377,828
378,827
379,826
380,515
381,825
382,824
383,440
384,823
385,43
386,330
387,822
388,423
389,474
390,821
391,820
392,819
393,818
394,817
395,662
396,816
397,782
398,880
399,783
400,663
401,664
402,665
403,666
404,667
405,475
406,331
407,668
408,441
409,669
410,670
411,516
412,671
413,389
414,388
415,387
416,386
417,385
418,384
419,390
420,54
421,112
422,66
423,394
424,74
425,395
426,262
427,504
428,484
429,930
430,453
431,245
432,1119
433,658
434,1185
435,855
436,940
437,941
438,942
439,943
440,944
441,945
442,946
443,890
444,729
445,677
446,947
447,182
448,183
449,184
450,185
451,156
452,157
453,158
454,159
455,1284
456,1255
457,160
458,186
459,187
460,188
461,189
462,165
463,151
464,190
465,191
466,650
