,0
0,1
1,557
2,558
3,559
4,560
5,561
6,562
7,961
8,732
9,960
10,959
11,958
12,957
13,2
14,1263
15,1225
16,91
17,992
18,3
19,1025
20,1019
21,1236
22,1262
23,1150
24,1151
25,1090
26,427
27,1265
28,1266
29,1101
30,1100
31,1099
32,1020
33,1058
34,4
35,993
36,92
37,378
38,983
39,873
40,1098
41,870
42,978
43,967
44,1097
45,778
46,283
47,1096
48,1095
49,1094
50,972
51,1046
52,886
53,538
54,320
55,917
56,264
57,935
58,1219
59,219
60,218
61,217
62,214
63,213
64,212
65,216
66,969
67,263
68,916
69,319
70,885
71,1045
72,971
73,1126
74,1163
75,1160
76,282
77,777
78,1159
79,966
80,977
81,1221
82,324
83,82
84,956
85,1267
86,83
87,84
88,85
89,86
90,87
91,88
92,89
93,90
94,1188
95,1223
96,1211
97,1268
98,1217
99,551
100,552
101,553
102,554
103,555
104,556
105,327
106,383
107,7
108,8
109,9
110,10
111,11
112,12
113,13
114,14
115,15
116,16
117,17
118,18
119,19
120,20
121,21
122,22
123,317
124,318
125,1183
126,447
127,576
128,1176
129,1157
130,1184
131,446
132,517
133,314
134,313
135,312
136,311
137,310
138,309
139,308
140,307
141,306
142,305
143,304
144,303
145,302
146,301
147,300
148,299
149,298
150,297
151,296
152,295
153,294
154,293
155,292
156,291
157,290
158,80
159,289
160,288
161,287
162,748
163,747
164,746
165,745
166,744
167,712
168,743
169,742
170,374
171,741
172,534
173,223
174,236
175,195
176,644
177,149
178,163
179,740
180,739
181,738
182,737
183,180
184,892
185,893
186,792
187,894
188,162
189,148
190,643
191,194
192,235
193,222
194,533
195,895
196,373
197,865
198,884
199,711
200,1158
201,1128
202,1162
203,1075
204,975
205,1087
206,1249
207,883
208,710
209,1088
210,774
211,1274
212,1240
213,867
214,981
215,962
216,1023
217,876
218,325
219,381
220,1077
221,1242
222,1241
223,1078
224,1243
225,1286
226,1244
227,1082
228,1083
229,420
230,401
231,1084
232,970
233,1085
234,1247
235,1248
236,1246
237,486
238,430
239,488
240,489
241,490
242,491
243,492
244,493
245,494
246,964
247,733
248,23
249,1187
250,75
251,76
252,77
253,78
254,1149
255,1165
256,1250
257,868
258,1076
259,79
260,869
261,982
262,963
263,1024
264,1161
265,877
266,986
267,326
268,382
269,1089
270,996
271,1079
272,1060
273,1080
274,1081
275,1022
276,1093
277,1251
278,1245
279,1287
280,1179
281,1177
282,775
283,328
284,864
285,372
286,220
287,234
288,1273
289,1272
290,1086
291,192
292,147
293,161
294,368
295,367
296,366
297,365
298,364
299,363
300,362
301,361
302,360
303,579
304,814
305,830
306,987
307,1030
308,856
309,1302
310,1301
311,655
312,1294
313,1295
314,1181
315,1182
316,1296
317,1297
318,359
319,1298
320,1299
321,1303
322,1304
323,179
324,580
325,581
326,582
327,193
328,221
329,532
330,535
331,707
332,375
333,708
334,709
335,1260
336,863
337,376
338,862
339,536
340,225
341,238
342,191
343,190
344,151
345,165
346,189
347,188
348,187
349,186
350,156
351,157
352,158
353,159
354,1284
355,1255
356,141
357,142
358,143
359,144
360,145
361,146
362,1216
363,160
364,646
365,215
366,650
367,268
368,269
369,270
370,271
371,272
372,273
373,274
374,275
375,276
376,277
377,278
378,279
379,776
380,281
381,955
382,954
383,544
384,545
385,546
386,547
387,280
388,548
389,549
390,81
391,550
392,1257
393,1212
394,543
395,542
396,537
397,377
398,1215
399,705
400,706
401,164
402,150
403,645
404,196
405,237
406,224
407,209
408,208
409,207
410,206
411,205
412,204
413,203
414,202
415,201
416,356
417,355
418,354
419,353
420,352
421,351
422,350
423,349
424,348
425,347
426,346
427,250
428,345
429,344
430,343
431,342
432,341
433,340
434,339
435,338
436,337
437,336
438,335
439,714
440,715
441,716
442,1229
443,25
444,594
445,1028
446,569
447,433
448,812
449,470
450,1027
451,507
452,848
453,847
454,513
455,846
456,437
457,38
458,845
459,512
460,844
461,843
462,97
463,842
464,841
465,790
466,795
467,840
468,839
