,0
0,1
1,557
2,558
3,559
4,560
5,561
6,562
7,732
8,961
9,960
10,959
11,958
12,957
13,2
14,1225
15,1263
16,1025
17,3
18,992
19,91
20,1236
21,1019
22,1262
23,1026
24,402
25,1090
26,1151
27,1150
28,1265
29,1266
30,1101
31,1100
32,1099
33,1020
34,1058
35,4
36,993
37,92
38,378
39,983
40,873
41,1098
42,870
43,978
44,967
45,1097
46,778
47,283
48,1096
49,1095
50,1094
51,972
52,1046
53,886
54,538
55,320
56,917
57,264
58,935
59,1219
60,219
61,218
62,217
63,214
64,213
65,212
66,178
67,177
68,176
69,152
70,175
71,174
72,173
73,172
74,171
75,166
76,726
77,725
78,724
79,723
80,722
81,721
82,720
83,719
84,121
85,718
86,717
87,651
88,197
89,227
90,240
91,356
92,355
93,354
94,353
95,352
96,351
97,350
98,349
99,348
100,347
101,346
102,250
103,345
104,344
105,343
106,342
107,341
108,340
109,339
110,338
111,337
112,336
113,335
114,714
115,715
116,716
117,1229
118,1000
119,608
120,609
121,610
122,611
123,251
124,520
125,612
126,613
127,498
128,399
129,614
130,615
131,479
132,616
133,425
134,357
135,241
136,228
137,198
138,617
139,618
140,619
141,122
142,620
143,621
144,622
145,623
146,624
147,625
148,626
149,627
150,167
151,628
152,629
153,630
154,631
155,632
156,153
157,633
158,634
159,635
160,636
161,637
162,638
163,639
164,583
165,640
166,641
167,642
168,648
169,649
170,1198
171,764
172,370
173,952
174,936
175,266
176,918
177,322
178,540
179,887
180,1047
181,973
182,1127
183,1137
184,1138
185,285
186,1139
187,979
188,871
189,1140
190,874
191,984
192,379
193,93
194,994
195,5
196,1059
197,1021
198,1141
199,1142
200,1143
201,1144
202,1092
203,429
204,991
205,476
206,1145
207,487
208,442
209,1146
210,466
211,1147
212,1148
213,1259
214,1131
215,1130
216,1129
217,1258
218,316
219,421
220,1132
221,1133
222,1134
223,1135
224,418
225,1136
226,1016
227,1017
228,1018
229,1239
230,1230
231,1015
232,1014
233,6
234,995
235,94
236,380
237,985
238,875
239,1013
240,872
241,980
242,1012
243,286
244,1011
245,1010
246,1009
247,974
248,1008
249,888
250,541
251,323
252,919
253,267
254,937
255,953
256,371
257,968
258,693
259,692
260,585
261,691
262,690
263,689
264,688
265,687
266,686
267,685
268,155
269,684
270,676
271,703
272,702
273,701
274,700
275,699
276,698
277,697
278,696
279,695
280,1199
281,939
282,854
283,124
284,1007
285,1006
286,653
287,200
288,230
289,358
290,426
291,929
292,480
293,683
294,400
295,499
296,673
297,951
298,521
299,852
300,252
301,851
302,850
303,1208
304,1053
305,1001
306,734
307,949
308,1061
309,1194
310,592
311,591
312,570
313,434
314,62
315,471
316,590
317,508
318,589
319,588
320,587
321,586
322,1193
323,1049
324,791
325,796
326,1120
327,1110
328,923
329,465
330,1115
331,1106
332,1108
333,1109
334,464
335,922
336,1107
337,602
338,527
339,455
340,1112
341,799
342,933
343,800
344,934
345,34
346,119
347,1237
348,1204
349,731
350,804
351,803
352,1264
353,1062
354,456
355,528
356,603
357,1063
358,1238
359,1064
360,1256
361,790
362,841
363,842
364,97
365,843
366,844
367,512
368,845
369,38
370,437
371,846
372,513
373,847
374,848
375,507
376,1027
377,812
378,470
379,433
380,569
381,1028
382,594
383,25
384,1196
385,1195
386,1209
387,229
388,199
389,652
390,1125
391,1055
392,123
393,853
394,938
395,749
396,1029
397,1152
398,861
399,829
400,169
401,989
402,976
403,728
404,891
405,675
406,674
407,757
408,727
409,756
410,755
411,168
412,754
413,753
414,752
415,751
416,750
417,736
418,154
419,758
420,759
421,760
422,761
423,762
424,704
425,584
426,763
427,1200
428,170
429,519
430,950
431,672
432,497
433,398
434,682
435,478
436,928
437,448
438,860
439,1032
440,239
441,226
442,233
443,232
444,231
445,1233
446,1210
447,1214
448,1192
449,506
450,396
451,1205
452,1222
453,397
454,518
455,248
456,898
457,866
458,899
459,249
460,849
461,24
462,575
463,593
464,26
465,1201
466,595
467,574
468,999
